Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Force,Pressure
2.26,0.30,-0.30,0.53,-0.013,23
2.27,0.60,0.45,-0.60,-0.013,23
2.28,-0.46,0.15,-0.45,-0.003,23
2.29,-2.28,-0.45,0.68,0.002,23
2.30,-0.91,-0.68,-0.98,-0.003,23
2.31,-0.76,1.81,2.27,-0.003,23
2.32,0.75,0.15,0.08,-0.008,23
2.33,-0.99,0.00,0.00,0.002,23
2.34,-1.29,1.66,1.36,0.002,23
2.35,1.51,0.38,-1.20,-0.008,23
2.36,-0.61,-1.21,0.08,0.008,23
2.37,0.00,-0.60,0.76,-0.008,23
2.38,1.51,-0.30,-1.58,-0.013,23
2.39,-2.28,-0.15,2.19,0.008,23
2.40,-0.99,-0.76,-0.07,0.008,23
2.41,1.66,0.76,-3.09,-0.003,23
2.42,1.13,0.08,2.04,-0.024,23
2.43,-1.59,-0.45,1.59,0.008,23
2.44,0.90,-0.30,-5.50,-0.003,23
2.45,0.60,0.98,-1.96,-0.019,23
2.46,-3.03,1.44,3.02,0.002,23
2.47,1.43,-0.60,-2.94,-0.019,23
2.48,2.12,-0.15,-1.28,-0.003,23
2.49,-2.50,2.34,4.00,0.002,23
2.50,0.83,0.98,-1.43,-0.003,23
2.51,1.21,-1.51,-1.81,-0.013,23
2.52,-2.65,2.12,3.85,0.023,23
2.53,1.59,0.60,-3.69,-0.019,23
2.54,1.13,-1.21,-1.58,-0.008,23
2.55,-1.44,1.21,2.42,0.002,23
2.56,-0.84,-0.23,-2.79,0.008,23
2.57,-0.16,-0.15,0.68,0.008,23
2.58,-1.06,2.19,2.12,-0.003,23
2.59,-0.31,-1.51,-0.82,0.008,23
2.60,-0.69,-0.68,0.46,0.002,23
2.61,0.75,1.66,-1.81,-0.003,23
2.62,0.15,0.83,-0.67,-0.013,23
2.63,-0.16,-1.89,0.08,0.002,23
2.64,-1.14,0.15,-0.67,0.018,23
2.65,0.15,1.13,2.04,-0.003,23
2.66,1.13,0.15,-2.48,-0.013,23
2.67,-1.52,2.42,0.83,-0.003,23
2.68,-1.97,-0.30,3.25,0.002,23
2.69,-0.53,-0.91,-1.58,-0.003,23
2.70,-0.53,2.27,0.23,-0.008,23
2.71,0.00,0.00,4.00,0.002,23
2.72,2.95,-2.19,-1.13,-0.013,23
2.73,-0.16,-1.36,-3.39,0.008,23
2.74,-3.41,-1.13,3.40,0.013,23
2.75,0.68,-3.48,-3.31,0.002,23
2.76,1.13,-0.45,-2.56,-0.019,23
2.77,-1.44,1.44,4.00,0.013,23
2.78,0.53,0.38,1.89,-0.008,23
2.79,-0.31,3.10,-1.81,-0.008,23
2.80,0.90,5.07,-0.82,-0.008,23
2.81,-3.03,0.30,1.66,0.008,23
2.82,1.28,0.53,-0.52,0.002,23
2.83,0.37,0.76,-4.52,0.002,23
2.84,-2.96,-1.29,1.74,0.018,23
2.85,0.45,-0.30,0.53,0.013,23
2.86,0.83,0.30,-2.48,-0.013,23
2.87,-4.62,1.97,4.08,0.028,23
2.88,1.06,-1.06,1.14,0.002,23
2.89,2.19,0.98,-2.63,-0.019,23
2.90,-1.06,2.34,3.93,0.008,23
2.91,-0.46,0.83,1.21,0.002,23
2.92,-2.35,1.81,-2.79,0.002,23
2.93,-0.53,2.57,2.34,-0.013,23
2.94,1.21,0.68,-0.82,-0.013,23
2.95,0.83,0.91,-1.58,-0.024,23
2.96,-2.96,2.19,3.47,0.002,23
2.97,-1.52,1.51,-3.24,0.008,23
2.98,-1.44,2.65,-0.07,0.002,23
2.99,0.98,-0.08,1.97,-0.013,23
3.00,3.40,-1.44,-1.20,-0.034,23
3.01,-1.14,1.81,0.23,-0.008,23
3.02,-3.11,1.13,-0.15,0.013,23
3.03,1.96,-0.08,-4.90,-0.013,23
3.04,0.68,1.13,2.42,-0.003,23
3.05,-0.46,0.68,3.70,0.008,23
3.06,1.74,0.53,-3.99,-0.003,23
3.07,-3.41,1.13,1.51,0.008,23
3.08,-3.03,0.00,4.30,0.028,23
3.09,1.13,-3.71,-2.94,-0.003,23
3.10,3.55,-0.60,1.44,-0.024,23
3.11,3.63,2.34,0.31,-0.029,23
3.12,-1.82,-4.54,-7.39,0.013,23
3.13,-2.43,-2.80,-0.82,0.008,23
3.14,-4.85,4.61,0.76,0.028,23
3.15,-1.52,3.71,0.08,-0.008,23
3.16,6.05,-1.13,1.51,-0.065,23
3.17,1.66,1.36,2.34,-0.008,23
3.18,-2.58,1.44,-1.58,0.008,23
3.19,1.36,-0.15,-4.75,-0.013,23
3.20,-4.40,2.42,0.76,0.018,23
3.21,-0.53,0.30,1.66,-0.013,23
3.22,3.86,-1.51,-3.77,-0.034,23
3.23,-0.08,1.51,4.15,-0.003,23
3.24,-0.61,-0.91,-0.45,-0.019,23
3.25,-1.59,-0.76,-4.07,0.008,23
3.26,-1.82,0.68,4.91,0.013,23
3.27,1.21,0.68,1.44,-0.019,23
3.28,1.28,-0.98,-0.75,-0.008,23
3.29,1.13,1.97,0.91,-0.013,23
3.30,-3.49,2.12,0.16,0.013,23
3.31,-0.38,0.91,0.53,-0.008,23
3.32,2.19,-0.83,-1.73,-0.013,23
3.33,-1.67,4.16,4.08,0.002,23
3.34,-0.31,3.25,-2.94,-0.019,23
3.35,-0.91,-0.83,-1.65,-0.013,23
3.36,-1.29,1.21,5.21,-0.003,23
3.37,-0.61,0.91,-2.86,-0.003,23
3.38,2.19,0.76,0.83,-0.029,23
3.39,0.30,-2.34,0.83,-0.003,23
3.40,-2.28,0.45,0.08,0.018,23
3.41,0.75,2.80,-0.82,-0.019,23
3.42,-0.16,-0.76,-0.15,-0.008,23
3.43,-1.67,0.45,4.60,0.008,23
3.44,0.98,0.76,-3.77,-0.008,23
3.45,-0.38,-0.68,-0.90,0.013,23
3.46,-0.23,-0.60,3.40,-0.003,23
3.47,2.19,-0.91,-4.75,-0.024,23
3.48,-4.40,0.76,2.87,0.018,23
3.49,3.02,0.60,2.95,-0.019,23
3.50,6.73,-2.95,-6.63,-0.034,23
3.51,-9.77,1.81,4.53,0.049,23
3.52,-0.76,5.37,-4.37,-0.024,23
3.53,2.95,-2.27,-5.12,-0.029,23
3.54,-3.26,-2.27,10.34,0.008,23
3.55,3.86,1.13,-2.63,-0.008,23
3.56,2.80,-2.19,-7.01,-0.045,23
3.57,-8.41,4.84,7.85,0.034,23
3.58,1.89,0.68,-4.67,-0.019,23
3.59,1.66,-0.08,-2.71,-0.019,23
3.60,-4.17,3.10,11.09,0.013,23
3.61,2.12,-0.15,-6.71,-0.013,23
3.62,3.17,0.00,-4.22,-0.039,23
3.63,-4.24,2.50,6.72,0.008,23
3.64,-0.53,-0.83,-3.54,0.008,23
3.65,2.12,0.76,-2.48,-0.013,23
3.66,-2.28,1.29,5.74,-0.003,23
3.67,0.68,-0.45,-0.90,-0.008,23
3.68,0.98,0.68,-1.96,-0.013,23
3.69,-1.82,0.23,2.12,0.002,23
3.70,0.45,-1.06,0.38,-0.003,23
3.71,-0.53,1.13,-0.07,-0.003,23
3.72,0.07,0.53,-0.15,-0.003,23
3.73,0.15,0.23,1.06,-0.013,23
3.74,-1.75,0.83,-0.07,0.008,23
3.75,1.06,0.08,-2.48,-0.003,23
3.76,-0.69,1.29,3.25,0.002,23
3.77,-1.90,-0.76,1.44,-0.003,23
3.78,2.04,0.30,-2.63,-0.008,23
3.79,-2.28,1.29,1.59,0.013,23
3.80,-0.69,0.83,1.06,-0.003,23
3.81,2.34,-0.23,-2.56,-0.008,23
3.82,-1.75,1.97,2.12,0.008,23
3.83,-1.67,-1.06,0.38,0.008,23
3.84,1.59,-0.60,-0.90,-0.013,23
3.85,0.60,0.83,1.14,-0.003,23
3.86,-1.75,0.91,-0.67,0.013,23
3.87,0.07,-1.74,-0.75,-0.013,23
3.88,-1.14,1.06,0.91,0.018,23
3.89,0.00,-0.08,0.91,-0.008,23
3.90,0.60,-1.81,-1.73,-0.013,23
3.91,0.22,-0.23,1.06,-0.008,23
3.92,-0.69,-0.30,-0.52,-0.003,23
3.93,0.15,-1.06,-0.45,-0.008,23
3.94,0.07,-1.13,0.00,-0.008,23
3.95,-0.76,0.60,-0.07,-0.003,23
3.96,-0.08,-0.53,0.38,0.008,23
3.97,-0.91,0.08,-1.96,-0.003,23
3.98,-0.61,1.06,2.19,-0.003,23
3.99,0.90,-0.08,-0.98,-0.013,23
4.00,0.60,1.36,-0.60,-0.019,23
4.01,-0.31,0.91,1.29,0.018,23
4.02,-0.61,1.81,-1.88,0.002,23
4.03,-0.76,1.06,-0.30,0.002,23
4.04,0.37,0.53,1.81,-0.003,23
4.05,-0.31,0.38,-0.60,0.002,23
4.06,-0.76,0.60,0.16,0.008,23
4.07,0.37,-0.38,0.23,0.002,23
4.08,0.60,1.21,0.08,0.008,23
4.09,0.15,2.04,-1.05,-0.003,23
4.10,-0.91,-0.98,0.61,0.002,23
4.11,-0.38,0.45,1.81,0.008,23
4.12,-0.84,2.27,-0.75,0.013,23
4.13,-0.91,1.21,0.53,0.002,23
4.14,0.15,0.76,0.83,-0.003,23
4.15,1.96,0.23,-2.03,-0.029,23
4.16,-1.37,0.60,1.36,0.008,23
4.17,-1.59,-0.76,1.14,0.013,23
4.18,0.22,-0.23,-2.03,0.008,23
4.19,0.37,2.12,2.34,-0.008,23
4.20,-0.69,0.00,1.21,0.002,23
4.21,1.28,1.36,-3.09,0.002,23
4.22,-1.82,-0.08,0.68,-0.003,23
4.23,-1.44,0.76,1.59,0.013,23
4.24,1.51,1.06,-3.09,-0.013,23
4.25,-0.53,0.60,1.44,-0.003,23
4.26,0.22,0.76,0.99,-0.008,23
4.27,0.53,0.15,-2.26,-0.003,23
4.28,-1.29,-0.76,1.89,0.013,23
4.29,-0.08,-0.68,-1.05,-0.008,23
4.30,1.28,-0.45,-0.67,-0.008,23
4.31,-1.52,0.30,0.16,0.008,23
4.32,1.21,-1.06,-1.35,-0.013,23
4.33,0.75,1.97,0.38,-0.008,23
4.34,-2.50,0.15,-0.07,0.013,23
4.35,1.21,-0.15,-0.90,-0.013,23
4.36,0.37,0.45,-0.67,-0.008,23
4.37,-0.91,0.53,1.29,0.018,23
4.38,2.64,-0.98,-2.33,-0.013,23
4.39,-0.84,1.97,0.61,-0.008,23
4.40,-2.65,2.19,0.99,0.013,23
4.41,0.53,-1.97,-2.79,-0.008,23
4.42,1.13,0.08,1.36,-0.003,23
4.43,-2.20,2.87,2.80,0.002,23
4.44,-0.84,0.53,-1.73,0.002,23
4.45,1.74,-0.53,-0.98,-0.013,23
4.46,-1.22,1.66,4.15,-0.008,23
4.47,1.36,-1.29,-1.81,-0.019,23
4.48,1.66,-0.15,-3.31,-0.019,23
4.49,-2.88,2.42,3.78,0.008,23
4.50,-0.61,0.30,-1.73,0.008,23
4.51,1.06,-0.91,-0.98,-0.019,23
4.52,-1.59,0.76,4.68,0.008,23
4.53,1.81,-1.66,-1.58,0.002,23
4.54,0.30,-0.08,-0.82,0.002,23
4.55,-0.91,-0.60,3.02,0.008,23
4.56,0.98,0.60,-2.41,-0.003,23
4.57,-2.20,3.71,-0.07,0.008,23
4.58,-0.08,0.15,0.31,-0.003,23
4.59,1.13,-2.95,0.46,-0.013,23
4.60,0.00,0.83,-0.37,-0.003,23
4.61,-0.31,1.74,-2.71,-0.008,23
4.62,-2.35,-1.36,1.74,0.018,23
4.63,0.22,-0.23,1.06,0.008,23
4.64,0.75,1.51,-1.20,-0.003,23
4.65,-0.31,1.51,2.72,0.008,23
4.66,-0.46,0.08,-0.98,0.002,23
4.67,-0.23,0.08,-1.35,-0.008,23
4.68,-0.76,0.15,1.66,-0.008,23
4.69,1.06,0.00,0.08,-0.003,23
4.70,0.45,-0.38,-0.75,-0.003,23
4.71,-0.76,0.53,1.36,-0.003,23
4.72,0.53,0.91,-1.65,-0.003,23
4.73,-0.84,0.53,-1.81,0.008,23
4.74,-1.59,1.36,4.91,0.023,23
4.75,2.42,1.21,-1.58,-0.008,23
4.76,-0.99,-0.76,0.99,0.002,23
4.77,-1.29,1.21,1.74,0.008,23
4.78,0.60,0.08,-4.60,-0.008,23
4.79,-0.84,-0.76,2.12,0.008,23
4.80,0.22,0.83,0.68,-0.003,23
4.81,3.55,0.38,-4.29,-0.029,23
4.82,-2.73,0.45,3.47,0.018,23
4.83,-0.91,0.91,0.00,0.002,23
4.84,2.12,-1.06,-3.84,-0.003,23
4.85,-0.31,2.42,3.32,-0.008,23
4.86,2.34,-0.53,-0.15,-0.013,23
4.87,-0.76,-0.76,-2.56,0.008,23
4.88,-2.58,0.98,0.16,0.018,23
4.89,0.07,-2.19,-2.48,-0.003,23
4.90,0.37,-0.83,0.53,-0.008,23
4.91,1.66,-1.44,-0.52,-0.013,23
4.92,-0.53,0.00,3.10,0.008,23
4.93,0.00,0.00,-0.90,0.002,23
4.94,-0.38,1.97,-2.79,-0.013,23
4.95,-0.61,2.87,2.95,-0.003,23
4.96,1.36,-0.38,-1.96,-0.003,23
4.97,0.07,0.98,-0.15,-0.003,23
4.98,-2.12,0.98,1.66,0.013,23
4.99,0.68,-0.53,-1.28,0.002,23
5.00,0.75,-0.60,0.23,-0.013,23
5.01,-0.91,0.98,0.38,0.002,23
5.02,-0.16,-1.36,-1.05,-0.003,23
5.03,0.37,0.76,-1.20,-0.008,23
5.04,0.98,-0.30,1.21,-0.019,23
5.05,-0.91,1.44,1.74,0.008,23
5.06,-0.69,0.30,0.99,0.002,23
5.07,0.60,-0.98,-0.37,-0.008,23
5.08,0.07,0.98,1.97,0.002,23
5.09,0.22,-1.21,0.00,-0.003,23
5.10,0.75,0.00,-1.35,-0.003,23
5.11,-1.97,1.44,-0.22,0.018,23
5.12,0.15,1.97,-0.30,0.008,23
5.13,0.68,0.08,-0.45,-0.019,23
5.14,0.22,0.08,3.02,-0.008,23
5.15,0.60,2.57,-1.50,0.002,23
5.16,-0.76,0.60,-0.90,-0.003,23
5.17,-1.52,-1.13,2.64,0.013,23
5.18,2.87,0.23,-1.43,-0.019,23
5.19,-0.31,2.04,1.66,0.008,23
5.20,-0.38,-0.76,0.16,0.002,23
5.21,1.59,-2.12,-3.62,-0.003,23
5.22,-3.41,0.60,2.19,0.018,23
5.23,-0.53,1.29,-0.30,0.002,23
5.24,3.25,0.08,-3.77,-0.003,23
5.25,-2.20,1.36,5.43,0.008,23
5.26,0.75,2.57,-0.30,-0.003,23
5.27,0.60,-0.68,-5.12,-0.008,23
5.28,-1.82,-0.83,5.89,0.008,23
5.29,2.12,-1.36,-1.58,-0.013,23
5.30,0.07,-1.59,-3.16,0.008,23
5.31,0.30,1.66,5.43,-0.003,23
5.32,1.21,0.30,-2.79,-0.008,23
5.33,-1.67,0.45,-1.13,0.013,23
5.34,0.98,-0.38,-0.15,-0.008,23
5.35,-0.31,1.06,-1.05,0.002,23
5.36,-1.52,0.15,1.21,0.002,23
5.37,2.57,2.12,-4.22,-0.013,23
5.38,-1.82,1.21,2.04,0.008,23
5.39,-1.52,-0.68,2.95,0.008,23
5.40,2.95,-1.29,-3.99,-0.008,23
5.41,-0.61,1.36,1.21,0.002,23
5.42,-1.67,0.23,1.81,0.002,23
5.43,2.34,1.21,-5.12,-0.019,23
5.44,-3.11,0.53,1.44,0.002,23
5.45,-0.16,-0.68,3.32,0.002,23
5.46,2.95,-0.23,-3.92,-0.019,23
5.47,-1.44,1.13,2.27,0.002,23
5.48,1.28,-0.76,1.14,-0.013,23
5.49,1.81,-0.45,-4.44,-0.013,23
5.50,-3.41,1.89,2.12,0.013,23
5.51,0.90,0.53,-0.90,0.002,23
5.52,2.80,-0.30,-2.03,-0.024,23
5.53,-1.52,1.21,2.34,0.008,23
5.54,0.37,0.98,-2.56,-0.008,23
5.55,0.53,0.60,-2.11,-0.003,23
5.56,-2.58,2.04,2.64,-0.003,23
5.57,1.81,-0.23,-0.30,-0.008,23
5.58,0.75,-1.21,-0.98,-0.019,23
5.59,-0.53,-2.72,1.59,-0.013,23
5.60,0.53,-0.98,-0.30,0.002,23
5.61,-0.46,0.15,-0.82,0.013,23
5.62,-0.84,0.53,2.04,0.008,23
5.63,-0.61,2.95,0.68,0.013,23
5.64,0.37,1.66,-0.60,-0.008,23
5.65,0.75,-0.53,1.29,-0.008,23
5.66,-1.06,0.53,0.53,0.002,23
5.67,0.75,-0.23,-1.20,-0.008,23
5.68,-0.84,1.06,1.06,0.002,23
5.69,-1.22,0.83,2.57,0.008,23
5.70,0.30,-0.83,0.83,0.013,23
5.71,0.00,-0.15,0.08,0.013,23
5.72,-1.52,-1.06,1.81,0.008,23
5.73,1.06,0.00,0.00,0.002,23
5.74,-0.46,2.04,-0.45,-0.008,23
5.75,-0.91,-0.53,1.29,0.002,23
5.76,0.60,-1.81,1.14,0.002,23
5.77,0.15,-0.30,-3.31,0.008,23
5.78,-1.06,2.95,1.51,-0.003,23
5.79,0.68,0.76,1.36,-0.013,23
