Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Force,Pressure
0.90,0.57,-1.35,1.35,-0.004,25
0.91,0.57,-1.50,0.30,-0.004,25
0.92,0.04,0.54,-0.61,0.002,25
0.93,-0.11,-1.28,-0.83,-0.004,25
0.94,-0.34,-0.97,2.48,-0.009,25
0.95,-0.72,0.31,0.07,0.007,25
0.96,0.42,0.31,-0.91,-0.004,25
0.97,2.08,0.61,1.88,-0.014,25
0.98,-2.38,-0.07,-1.66,0.012,25
0.99,-1.32,-1.81,-3.10,0.007,25
1.00,0.72,3.19,0.15,-0.014,25
1.01,-1.17,3.41,1.20,-0.009,25
1.02,1.55,-3.39,1.13,-0.009,25
1.03,1.17,-2.18,0.15,-0.009,25
1.04,-3.14,2.13,1.43,0.007,25
1.05,0.42,-1.65,-2.12,0.007,25
1.06,1.10,-0.22,-0.38,-0.009,25
1.07,-1.48,-0.67,4.29,0.002,25
1.08,-0.64,-0.67,-1.06,0.017,25
1.09,1.10,-1.35,-0.53,0.012,25
1.10,-1.40,0.09,3.62,0.017,25
1.11,0.49,2.20,-1.74,0.002,25
1.12,-0.26,0.31,-1.81,-0.004,25
1.13,-0.11,-1.58,1.35,-0.014,25
1.14,-1.40,1.82,2.33,0.002,25
1.15,-1.02,-0.60,0.82,0.012,25
1.16,1.55,0.09,-2.19,-0.019,25
1.17,-0.57,1.37,1.35,-0.009,25
1.18,0.49,-1.65,-3.10,0.002,25
1.19,-0.64,-1.50,-2.34,0.007,25
1.20,-2.38,1.45,3.62,0.007,25
1.21,1.17,-1.35,-3.32,-0.009,25
1.22,0.34,0.84,-0.23,-0.009,25
1.23,-0.64,-0.75,4.60,-0.004,25
1.24,-0.64,-2.41,-1.97,0.007,25
1.25,0.19,-0.22,-1.74,-0.014,25
1.26,0.11,-0.97,0.30,-0.019,25
1.27,1.25,1.67,-0.53,-0.009,25
1.28,-0.57,-0.22,-2.12,-0.009,25
1.29,-2.46,-0.37,4.29,0.017,25
1.30,0.64,0.92,-0.68,0.007,25
1.31,1.40,-0.44,-3.70,-0.019,25
1.32,-0.19,0.69,2.94,0.002,25
1.33,-1.02,0.39,-2.42,0.017,25
1.34,0.42,0.39,-0.31,-0.004,25
1.35,-0.19,1.52,-0.16,0.002,25
1.36,-3.75,1.98,0.67,0.012,25
1.37,2.61,0.16,1.73,-0.009,25
1.38,0.42,-2.11,-3.47,-0.009,25
1.39,-4.81,1.52,4.14,0.028,25
1.40,2.38,2.58,-1.29,-0.019,25
1.41,1.70,-0.90,-2.42,-0.024,25
1.42,-2.16,-1.12,7.54,0.007,25
1.43,1.25,-0.22,-1.51,-0.014,25
1.44,-0.19,1.52,-2.64,-0.004,25
1.45,-4.05,0.61,5.50,0.023,25
1.46,2.69,-2.64,-2.34,-0.019,25
1.47,1.63,1.07,1.05,0.002,25
1.48,0.19,-1.35,4.37,0.012,25
1.49,-0.64,0.01,-3.17,0.007,25
1.50,-2.61,3.41,-1.59,0.007,25
1.51,-0.72,0.92,1.35,-0.004,25
1.52,2.01,-1.50,-0.08,-0.014,25
1.53,0.64,-1.12,1.50,0.012,25
1.54,0.49,-0.07,-0.61,0.007,25
1.55,-1.48,-0.67,-1.59,0.012,25
1.56,0.04,-0.37,-1.89,-0.009,25
1.57,-0.95,0.99,-0.31,0.007,25
1.58,-0.49,-1.28,-0.61,-0.009,25
1.59,0.72,-1.88,-1.81,-0.004,25
1.60,-0.42,0.92,2.41,0.002,25
1.61,-2.08,-1.05,3.31,0.002,25
1.62,1.17,0.77,-4.00,-0.014,25
1.63,-0.64,0.77,1.96,-0.004,25
1.64,-2.61,-2.86,1.96,0.023,25
1.65,0.19,-0.37,-3.17,0.002,25
1.66,-0.11,1.52,0.52,-0.014,25
1.67,1.17,-0.07,2.79,-0.019,25
1.68,1.25,0.31,-3.47,-0.004,25
1.69,-0.87,1.29,-0.83,-0.004,25
1.70,-4.43,0.01,3.92,0.028,25
1.71,-2.38,1.37,-0.46,0.007,25
1.72,4.50,-0.44,-3.10,-0.030,25
1.73,-1.48,3.11,5.27,-0.004,25
1.74,-3.07,-1.20,0.52,0.017,25
1.75,4.35,-4.15,-8.22,-0.024,25
1.76,0.26,0.77,4.29,-0.009,25
1.77,-4.28,-0.14,2.94,0.038,25
1.78,3.97,-3.32,-8.07,-0.019,25
1.79,-0.11,1.14,1.05,-0.004,25
1.80,-4.20,3.19,8.59,0.023,25
1.81,2.31,-0.67,-6.41,-0.035,25
1.82,0.19,0.77,0.60,0.002,25
1.83,-3.82,1.90,6.41,0.012,25
1.84,3.82,-0.67,-6.79,-0.024,25
1.85,-0.87,-0.29,0.07,-0.004,25
1.86,-1.78,1.22,7.01,0.012,25
1.87,1.40,1.22,-5.51,-0.009,25
1.88,-1.48,0.39,0.45,-0.004,25
1.89,-0.11,2.20,2.94,-0.004,25
1.90,1.55,0.09,-6.64,-0.019,25
1.91,-0.72,-2.49,2.11,-0.004,25
1.92,-2.23,-1.81,3.01,0.028,25
1.93,0.04,-0.90,-2.12,0.002,25
1.94,2.16,0.99,-0.61,-0.014,25
1.95,-2.23,1.14,1.05,0.012,25
1.96,-0.72,-0.52,2.71,0.002,25
1.97,-0.11,0.77,-2.72,0.007,25
1.98,1.55,3.56,-2.87,-0.019,25
1.99,-0.11,2.35,3.62,-0.009,25
2.00,-0.34,-4.23,1.05,0.007,25
2.01,0.19,-1.20,-0.46,0.002,25
2.02,-2.46,4.70,0.15,0.007,25
2.03,-0.95,0.24,-0.46,-0.009,25
2.04,4.50,-2.11,0.22,-0.019,25
2.05,1.02,0.46,-0.38,0.012,25
2.06,-3.07,1.45,-1.51,0.007,25
2.07,-1.25,1.22,-0.08,0.007,25
2.08,0.34,0.46,-2.57,-0.014,25
2.09,-0.04,1.37,3.46,0.002,25
2.10,0.42,0.24,2.71,-0.009,25
2.11,1.25,0.09,-4.08,0.002,25
2.12,-3.37,0.01,1.05,0.012,25
2.13,-0.19,-2.41,2.41,0.002,25
2.14,4.05,-2.71,-4.30,-0.019,25
2.15,-0.57,-1.20,-1.14,-0.009,25
2.16,-2.54,1.90,4.97,0.017,25
2.17,-2.91,1.67,-5.28,0.007,25
2.18,0.95,3.19,0.00,-0.024,25
2.19,0.49,0.99,3.77,0.002,25
2.20,-0.57,-1.05,-1.06,-0.009,25
2.21,1.10,-2.26,-0.16,-0.014,25
2.22,-2.99,0.54,1.05,0.017,25
2.23,-0.57,2.73,2.71,0.002,25
2.24,2.54,0.92,-2.04,-0.030,25
2.25,-1.55,-1.65,2.71,0.002,25
2.26,-1.48,0.54,1.96,0.012,25
2.27,2.16,-0.60,-5.43,-0.014,25
2.28,-0.49,-0.82,-1.14,-0.014,25
2.29,-3.52,1.07,2.86,0.023,25
2.30,1.93,-2.03,-1.36,-0.014,25
2.31,1.02,2.05,0.75,0.002,25
2.32,-1.93,2.20,0.67,-0.004,25
2.33,0.72,-2.26,-0.46,-0.009,25
2.34,0.34,-0.67,0.52,-0.009,25
2.35,-2.99,0.77,-0.31,0.023,25
2.36,1.32,0.16,0.98,-0.014,25
2.37,6.02,-0.75,-1.21,-0.030,25
2.38,-3.22,-0.22,0.52,0.023,25
2.39,-4.28,1.90,1.65,0.028,25
2.40,4.43,0.54,-7.17,-0.024,25
2.41,-1.85,0.61,3.46,0.002,25
2.42,-1.48,-0.52,4.22,-0.004,25
2.43,4.50,0.01,-10.11,-0.040,25
2.44,-2.31,1.37,1.96,-0.004,25
2.45,-2.61,0.01,3.69,0.007,25
2.46,2.61,-0.67,-8.07,-0.030,25
2.47,-0.79,2.35,2.71,-0.014,25
2.48,-0.04,0.01,2.56,-0.004,25
2.49,0.34,-0.29,-3.85,-0.009,25
2.50,1.10,1.90,1.81,0.002,25
2.51,-1.85,-0.82,-0.31,0.012,25
2.52,0.87,-0.67,1.58,-0.009,25
2.53,1.10,0.24,-1.21,0.002,25
2.54,-4.13,1.29,-1.06,0.017,25
2.55,-1.55,0.84,-0.23,-0.004,25
2.56,1.55,0.09,-0.76,-0.014,25
2.57,0.04,1.67,2.48,0.002,25
2.58,0.64,-1.43,-1.06,-0.009,25
2.59,0.64,2.43,0.00,-0.004,25
2.60,-2.23,2.81,-1.21,0.002,25
2.61,-1.78,-1.65,3.31,0.007,25
2.62,2.54,0.54,2.41,-0.009,25
2.63,0.26,1.90,-0.46,0.007,25
2.64,-1.70,-0.22,2.33,0.017,25
2.65,1.55,0.09,-3.02,-0.019,25
2.66,-1.40,1.67,0.30,0.002,25
2.67,-2.31,0.09,1.65,0.007,25
2.68,-1.02,-0.29,-1.74,-0.004,25
2.69,2.23,1.37,0.45,-0.030,25
2.70,1.02,-0.14,-0.38,-0.009,25
2.71,-2.76,0.39,1.50,0.017,25
2.72,-0.26,0.09,0.00,0.002,25
2.73,-2.38,-0.22,1.81,0.017,25
2.74,-0.64,1.52,3.84,0.012,25
2.75,4.43,-0.60,-3.02,-0.035,25
2.76,-2.23,0.54,3.54,0.012,25
2.77,-1.32,1.29,1.35,0.012,25
2.78,1.25,0.01,-4.76,-0.014,25
2.79,-3.14,-0.90,1.96,0.023,25
2.80,-0.34,1.82,0.82,0.007,25
2.81,1.55,0.39,-2.87,-0.019,25
2.82,0.26,0.31,0.98,0.002,25
2.83,-0.64,0.61,-0.68,0.002,25
2.84,-3.07,1.37,-1.14,0.002,25
2.85,0.49,-0.37,-2.12,-0.009,25
2.86,2.16,1.67,0.82,-0.014,25
2.87,0.19,0.69,1.43,-0.004,25
2.88,-0.26,-1.20,-3.70,-0.004,25
2.89,-0.11,0.69,-0.68,-0.004,25
2.90,-2.08,-1.05,1.50,0.017,25
2.91,-0.19,0.16,1.13,-0.009,25
2.92,2.16,1.52,-2.34,-0.019,25
2.93,0.04,0.77,0.90,-0.009,25
2.94,-0.57,-0.82,-0.31,0.007,25
2.95,1.17,0.92,-3.62,-0.004,25
2.96,-2.23,3.26,1.65,0.002,25
2.97,-0.72,-0.75,1.88,0.002,25
2.98,1.85,0.16,-1.21,-0.004,25
2.99,-1.55,3.56,-0.68,-0.009,25
3.00,-1.63,0.84,2.79,0.002,25
3.01,3.07,-1.35,-0.76,-0.019,25
3.02,0.42,1.14,-3.62,-0.009,25
3.03,-2.31,0.77,4.14,0.007,25
3.04,1.25,-2.26,0.00,0.007,25
3.05,0.04,-1.28,-2.27,0.002,25
3.06,-3.07,3.34,5.12,0.012,25
3.07,1.78,0.69,-2.80,-0.009,25
3.08,1.70,-0.82,-0.16,-0.024,25
3.09,-1.63,1.07,3.16,0.007,25
3.10,-0.72,0.61,-4.45,0.007,25
3.11,-0.11,1.14,0.52,-0.004,25
3.12,-0.95,0.77,3.31,-0.004,25
3.13,0.64,-0.52,-0.38,-0.024,25
3.14,2.23,1.45,-1.51,-0.019,25
3.15,-1.02,1.90,0.07,-0.004,25
3.16,-1.48,-1.35,1.05,0.002,25
3.17,0.79,-3.09,-2.57,-0.004,25
3.18,-2.31,1.60,3.77,0.007,25
3.19,-0.72,5.00,2.86,0.002,25
3.20,1.93,0.31,-5.36,-0.019,25
3.21,-0.11,-1.96,2.11,0.002,25
3.22,-2.23,2.35,1.73,-0.004,25
3.23,-2.08,-0.29,-3.78,0.012,25
3.24,1.10,-1.12,0.60,-0.019,25
3.25,0.64,0.46,2.26,0.002,25
3.26,0.49,0.09,-0.76,0.002,25
3.27,0.11,0.84,-2.12,-0.009,25
3.28,-2.69,-1.35,0.90,0.017,25
3.29,-1.17,0.99,2.71,0.012,25
3.30,-0.11,-0.75,0.00,-0.009,25
3.31,1.93,0.09,1.43,-0.019,25
3.32,3.37,3.03,-2.27,-0.024,25
3.33,-1.93,1.75,-1.59,0.002,25
3.34,-1.25,-1.65,0.67,-0.009,25
3.35,-1.55,-0.14,-1.21,0.012,25
3.36,-0.87,1.98,1.65,0.002,25
3.37,2.01,-0.75,0.82,0.002,25
3.38,2.31,0.24,-0.83,-0.024,25
3.39,-1.48,0.54,0.07,0.002,25
3.40,-0.95,-1.20,-1.21,0.012,25
3.41,0.57,-0.67,-1.06,-0.019,25
3.42,-0.19,0.84,0.37,-0.004,25
3.43,-0.34,-0.22,2.03,-0.004,25
3.44,0.72,0.54,-1.59,-0.009,25
3.45,-0.87,3.03,0.37,0.002,25
3.46,-0.11,0.31,0.07,-0.024,25
3.47,1.32,-1.12,-2.57,-0.009,25
3.48,-2.08,1.45,-0.68,0.007,25
3.49,-0.04,1.07,0.52,-0.014,25
3.50,1.55,0.69,-0.91,-0.019,25
3.51,-0.95,1.22,0.67,0.012,25
3.52,-0.79,-0.60,-0.08,0.002,25
3.53,0.95,-0.75,-1.06,-0.009,25
3.54,-0.57,1.37,0.60,0.002,25
3.55,-1.25,1.07,-0.38,0.007,25
3.56,1.63,2.35,-0.83,-0.019,25
3.57,0.64,0.09,-0.38,-0.009,25
3.58,-1.55,1.07,2.63,0.002,25
3.59,0.19,-0.75,-1.29,-0.004,25
3.60,0.42,-0.75,0.22,0.002,25
3.61,-1.70,0.77,1.81,0.023,25
3.62,1.02,-0.75,-2.34,0.007,25
3.63,0.26,1.98,0.37,0.007,25
3.64,-1.40,0.92,1.35,0.002,25
3.65,1.25,-2.33,0.07,0.002,25
3.66,-0.04,-0.37,0.60,0.007,25
3.67,-3.14,2.35,0.37,0.002,25
3.68,-1.48,1.29,0.82,-0.009,25
3.69,-0.42,0.54,2.71,-0.009,25
3.70,-0.19,-1.20,2.18,0.002,25
3.71,1.40,1.14,1.73,-0.014,25
3.72,1.10,-0.75,-4.23,0.002,25
3.73,-1.10,-0.97,-5.28,0.007,25
3.74,-0.64,2.50,2.56,-0.004,25
3.75,-2.99,0.39,2.56,0.007,25
3.76,1.02,-0.29,-0.91,-0.014,25
3.77,3.97,0.09,1.13,-0.024,25
3.78,-1.55,1.37,2.79,0.012,25
3.79,-1.10,-1.81,-4.83,0.012,25
3.80,2.69,-1.28,-5.66,-0.024,25
3.81,1.70,1.52,1.88,-0.030,25
3.82,-1.32,-2.64,0.67,0.023,25
3.83,0.79,-0.52,-6.72,-0.004,25
3.84,-1.78,3.79,-0.53,-0.009,25
3.85,-1.78,0.16,6.10,0.012,25
3.86,-2.46,-1.58,0.75,0.023,25
3.87,-1.55,1.37,-3.70,0.012,25
3.88,-1.25,4.02,7.23,0.002,25
3.89,3.52,4.40,-1.29,-0.035,25
3.90,2.69,3.87,-3.02,-0.050,25
3.91,-2.69,0.54,-1.89,0.012,25
3.92,-1.63,0.92,-2.95,-0.004,25
3.93,-2.54,-1.50,2.41,0.012,25
3.94,-0.57,-1.88,2.26,0.012,25
3.95,0.34,0.92,2.94,0.002,25
3.96,-1.02,1.14,6.18,0.012,25
3.97,2.91,2.81,-3.32,-0.024,25
3.98,-0.42,3.11,-2.95,-0.014,25
3.99,-2.46,1.14,1.96,0.002,25
4.00,2.16,-1.50,-4.91,-0.019,25
4.01,-1.10,0.84,0.60,0.002,25
4.02,-2.54,-0.82,5.58,0.007,25
4.03,2.01,0.99,-1.66,-0.014,25
4.04,-1.93,1.29,1.88,0.002,25
4.05,-2.38,-0.82,4.82,0.017,25
4.06,0.79,1.75,-1.81,-0.009,25
4.07,0.57,-0.37,-2.72,-0.014,25
4.08,2.16,-3.24,1.35,-0.014,25
4.09,2.46,-0.22,0.00,-0.014,25
4.10,-0.34,0.99,-3.78,-0.009,25
4.11,-2.23,-1.58,2.63,0.012,25
4.12,1.10,0.01,1.20,-0.019,25
4.13,-0.49,3.19,-3.32,-0.009,25
4.14,-2.08,2.96,0.52,-0.004,25
4.15,0.72,0.92,-3.10,-0.009,25
4.16,-0.87,-0.67,-2.04,-0.014,25
4.17,0.49,-2.71,2.11,-0.009,25
4.18,1.02,-2.11,-1.59,-0.004,25
4.19,-2.54,0.99,0.45,0.023,25
4.20,0.49,-0.75,-1.44,-0.004,25
4.21,0.79,-1.50,-2.04,-0.004,25
4.22,-4.58,-3.09,0.90,0.028,25
4.23,1.85,-2.03,-1.59,-0.014,25
4.24,1.10,0.54,0.00,0.002,25
4.25,-1.48,3.64,7.16,0.012,25
4.26,-2.38,1.52,-2.34,0.012,25
4.27,-0.11,1.60,-0.16,0.007,25
4.28,1.70,5.30,4.82,-0.019,25
4.29,0.79,0.92,-1.36,-0.014,25
4.30,0.42,-1.96,-2.87,0.002,25
4.31,-2.01,-1.20,-3.10,0.012,25
4.32,-1.02,0.54,1.28,0.002,25
4.33,-0.04,2.43,1.81,-0.004,25
4.34,2.54,1.98,-1.81,-0.014,25
4.35,0.64,3.11,0.07,-0.030,25
4.36,-2.08,0.99,2.03,0.012,25
4.37,1.10,-0.97,-4.60,-0.019,25
4.38,-0.64,1.37,0.37,0.002,25
4.39,-0.26,1.52,3.16,0.007,25
4.40,2.08,1.82,-2.87,-0.019,25
4.41,-0.72,1.52,2.63,-0.014,25
4.42,-2.01,0.69,0.82,0.002,25
4.43,2.38,0.99,-4.76,-0.014,25
4.44,-0.34,-0.22,2.11,0.007,25
4.45,-0.57,-1.05,1.81,0.002,25
4.46,0.64,-0.44,-2.64,0.007,25
4.47,-1.85,-0.07,3.01,0.002,25
4.48,1.02,-1.28,0.75,-0.004,25
4.49,0.26,-1.50,-3.78,-0.009,25
4.50,-3.97,0.46,1.73,0.023,25
4.51,-0.49,0.39,0.00,0.007,25
4.52,0.04,0.84,-1.97,0.002,25
4.53,1.32,2.73,1.81,-0.009,25
4.54,0.95,1.52,1.35,-0.014,25
4.55,-2.69,-0.60,-0.38,0.012,25
4.56,-2.69,-1.65,-0.46,0.012,25
4.57,1.02,1.22,-1.44,-0.004,25
4.58,0.11,-0.90,1.13,0.002,25
4.59,0.49,-2.26,1.28,-0.004,25
4.60,-0.11,1.29,-1.36,-0.004,25
4.61,-0.87,0.24,-0.53,-0.009,25
4.62,-1.25,-2.03,1.05,-0.004,25
4.63,2.01,0.31,-1.51,-0.009,25
4.64,0.26,0.61,0.82,-0.009,25
4.65,-1.55,1.82,1.96,0.023,25
4.66,0.19,-1.35,-1.21,-0.004,25
4.67,0.19,-0.90,1.35,0.002,25
4.68,-0.95,1.22,2.86,0.017,25
4.69,0.34,-2.26,-2.42,-0.004,25
4.70,-0.19,0.92,-0.76,0.017,25
4.71,-0.42,2.88,2.11,-0.004,25
4.72,-0.49,-0.52,-1.36,-0.004,25
4.73,-1.48,0.77,-0.99,0.002,25
4.74,0.19,1.45,0.82,-0.014,25
4.75,1.40,1.52,0.90,-0.004,25
4.76,-1.40,0.54,-0.23,0.002,25
4.77,0.04,0.99,0.07,-0.009,25
4.78,0.57,-0.90,-0.46,-0.009,25
4.79,-1.40,0.69,3.16,-0.004,25
4.80,-0.72,0.77,-1.21,0.012,25
4.81,0.57,0.01,-0.08,0.007,25
4.82,1.02,-0.44,2.48,-0.004,25
4.83,1.17,1.82,-3.32,-0.019,25
4.84,-1.40,0.39,-0.16,-0.004,25
4.85,-2.08,-0.14,-0.31,0.002,25
4.86,0.79,-0.22,-1.36,-0.014,25
4.87,0.34,-0.82,0.15,-0.014,25
4.88,-0.26,1.22,1.05,0.007,25
4.89,1.40,-1.28,-0.83,0.002,25
4.90,-0.72,-0.44,0.07,0.002,25
4.91,-2.31,0.77,-0.16,0.007,25
4.92,0.64,0.16,-0.38,0.012,25
4.93,2.69,0.31,0.67,-0.024,25
4.94,0.34,1.52,-1.21,-0.004,25
4.95,-1.70,-1.50,0.67,-0.004,25
4.96,-0.49,-1.28,-0.76,-0.009,25
4.97,0.11,0.01,-1.51,0.002,25
4.98,0.72,-0.52,2.56,-0.009,25
4.99,-0.42,0.16,-0.31,0.012,25
5.00,-0.11,-0.60,-2.42,0.007,25
5.01,-1.02,0.01,3.62,0.002,25
5.02,-1.02,1.45,0.75,0.012,25
5.03,2.31,0.31,-2.87,-0.019,25
5.04,-0.19,-1.28,1.58,0.002,25
5.05,-0.49,0.92,0.15,0.002,25
5.06,0.34,1.90,-2.80,0.002,25
5.07,-0.49,2.50,4.44,-0.004,25
5.08,2.01,-1.28,-0.76,-0.009,25
5.09,0.26,-0.67,0.52,0.012,25
5.10,-1.25,1.98,2.11,0.002,25
5.11,1.02,-0.67,-4.60,-0.004,25
5.12,-1.78,0.31,3.16,0.007,25
5.13,0.95,3.03,2.11,-0.009,25
5.14,-1.02,0.09,-3.47,0.007,25
5.15,-0.34,0.54,2.11,-0.009,25
5.16,0.42,-0.29,-1.97,-0.009,25
5.17,-0.26,1.60,-1.81,-0.009,25
5.18,-0.64,0.84,1.58,0.002,25
5.19,0.49,-1.50,0.67,-0.014,25
5.20,-0.42,2.50,2.33,0.007,25
5.21,0.79,-1.12,-2.57,-0.004,25
5.22,0.04,0.31,1.20,-0.009,25
5.23,0.64,2.43,0.37,-0.019,25
5.24,2.16,0.31,-4.53,-0.019,25
5.25,-3.29,0.92,2.48,0.017,25
5.26,-0.19,0.16,1.50,0.002,25
5.27,0.79,1.14,-3.62,-0.004,25
5.28,-1.25,-0.29,2.71,-0.004,25
5.29,2.38,-1.12,0.22,-0.014,25
5.30,0.26,0.39,-2.95,-0.009,25
5.31,-3.60,-0.14,1.58,0.002,25
5.32,1.48,-1.81,0.22,-0.009,25
5.33,0.49,-0.29,1.88,-0.004,25
5.34,-0.72,0.24,-0.23,0.007,25
5.35,2.99,-0.29,-2.12,-0.014,25
5.36,-2.31,-0.29,2.71,0.012,25
5.37,0.04,-0.90,-1.21,0.002,25
5.38,1.02,1.67,-3.85,0.007,25
5.39,-1.93,-1.35,3.54,0.007,25
5.40,1.48,-2.71,1.28,-0.014,25
5.41,2.08,1.75,-2.95,-0.009,25
5.42,-3.07,1.67,1.35,-0.004,25
5.43,0.42,-2.26,1.73,-0.009,25
5.44,2.16,-0.52,-2.64,-0.009,25
5.45,-2.69,3.56,1.28,0.012,25
5.46,-0.26,0.16,-0.68,0.002,25
5.47,1.55,0.39,-1.06,-0.019,25
5.48,-2.46,0.16,0.45,0.007,25
5.49,0.64,-0.60,-0.68,-0.009,25
5.50,0.72,0.61,0.75,-0.004,25
5.51,-1.25,0.24,0.00,0.007,25
5.52,0.04,0.24,-0.99,-0.009,25
5.53,0.64,-1.05,-0.08,-0.009,25
5.54,1.85,0.24,0.75,-0.019,25
5.55,-0.42,1.22,-0.68,0.007,25
5.56,-1.02,-1.96,0.82,0.007,25
5.57,0.11,1.37,1.28,0.012,25
5.58,0.95,2.13,-1.66,-0.004,25
5.59,-2.01,-0.82,1.35,0.007,25
5.60,1.78,1.52,0.90,-0.009,25
5.61,0.64,1.22,-2.72,-0.009,25
5.62,-0.57,-0.60,0.52,0.002,25
5.63,-0.26,-0.90,-0.31,-0.004,25
5.64,0.04,0.54,-0.46,0.002,25
5.65,-0.57,0.77,1.81,0.002,25
5.66,-0.26,-0.90,-0.31,0.012,25
5.67,0.95,0.69,-0.23,0.002,25
5.68,0.57,1.67,-0.99,-0.019,25
5.69,-0.72,0.24,-1.06,-0.014,25
5.70,1.02,0.61,0.15,-0.009,25
5.71,-0.64,1.67,-1.36,0.002,25
5.72,0.57,1.29,0.52,-0.004,25
5.73,-0.57,-0.29,-0.16,0.002,25
5.74,-0.72,-1.12,2.11,0.002,25
5.75,2.61,-0.22,-1.89,-0.024,25
5.76,-2.91,1.45,1.20,0.017,25
5.77,1.02,-0.75,0.75,-0.014,25
5.78,-0.26,-0.14,-2.12,-0.004,25
5.79,-2.76,-0.82,4.22,0.023,25
