Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Force,Pressure
1.03,0.00,-0.09,-4.23,-0.008,30
1.04,0.30,0.60,3.92,0.003,30
1.05,-2.05,-0.24,0.90,0.024,30
1.06,0.30,1.12,-1.97,-0.013,30
1.07,-1.97,-1.22,-4.08,0.018,30
1.08,0.30,-0.77,6.93,-0.003,30
1.09,-2.20,1.20,1.05,0.008,30
1.10,-0.16,-1.98,-1.21,0.003,30
1.11,-0.38,4.07,0.98,0.003,30
1.12,1.21,1.12,2.48,-0.008,30
1.13,-1.90,-1.67,-6.26,0.018,30
1.14,1.06,0.44,3.84,-0.003,30
1.15,-0.69,-0.99,-1.21,-0.003,30
1.16,2.57,1.73,5.35,-0.008,30
1.17,-0.91,-0.39,-3.93,0.018,30
1.18,1.96,1.81,4.22,-0.008,30
1.19,0.83,-0.77,-0.91,-0.013,30
1.20,0.45,1.96,-0.08,-0.003,30
1.21,-0.61,-0.61,-3.32,0.008,30
1.22,-1.29,0.07,4.44,0.008,30
1.23,-0.99,1.81,-2.12,0.008,30
1.24,0.07,0.97,4.37,-0.003,30
1.25,0.75,-2.28,-1.44,-0.013,30
1.26,1.43,-1.22,-0.31,-0.003,30
1.27,1.89,0.75,-3.40,-0.023,30
1.28,0.45,2.33,0.15,-0.003,30
1.29,-0.38,3.47,2.86,0.003,30
1.30,-1.44,-0.54,-0.61,0.013,30
1.31,-0.23,0.37,-4.08,0.003,30
1.32,0.60,0.97,1.58,-0.003,30
1.33,0.98,-0.24,3.31,-0.003,30
1.34,-0.38,0.52,-0.91,0.003,30
1.35,-1.52,0.44,1.20,0.008,30
1.36,-0.16,-0.92,-3.17,-0.008,30
1.37,-1.59,0.37,1.28,0.008,30
1.38,-0.08,-0.16,-1.66,-0.013,30
1.39,0.53,2.71,-0.16,-0.013,30
1.40,0.00,-0.61,-0.99,-0.003,30
1.41,1.21,0.60,0.90,-0.008,30
1.42,0.98,-0.84,6.78,-0.013,30
1.43,-0.46,-1.90,-4.00,0.003,30
1.44,-1.22,0.07,-0.38,0.013,30
1.45,-0.16,0.60,1.65,-0.003,30
1.46,0.98,2.41,3.16,-0.008,30
1.47,1.36,-0.61,-1.21,-0.013,30
1.48,0.45,0.60,-1.59,-0.008,30
1.49,2.49,-1.60,2.11,-0.018,30
1.50,0.30,-1.37,-0.53,0.008,30
1.51,-1.22,-0.09,-1.51,0.008,30
1.52,-0.61,0.37,0.07,0.013,30
1.53,-0.91,0.29,0.75,-0.003,30
1.54,0.60,-0.69,-2.34,-0.008,30
1.55,1.06,2.18,1.05,-0.003,30
1.56,-0.38,-2.88,0.98,0.003,30
1.57,1.13,0.29,0.22,-0.013,30
1.58,-1.67,1.20,2.26,0.013,30
1.59,0.68,-0.16,-1.74,-0.008,30
1.60,1.81,1.88,2.33,-0.013,30
1.61,-1.44,-0.77,0.22,0.003,30
1.62,0.00,-0.46,-2.27,0.008,30
1.63,-0.99,1.05,-4.38,-0.003,30
1.64,-0.38,1.43,2.18,0.013,30
1.65,-0.99,-0.24,1.05,0.003,30
1.66,-0.69,-2.43,-3.62,0.013,30
1.67,0.15,-0.09,2.41,0.008,30
1.68,-0.76,1.73,1.65,0.013,30
1.69,-0.69,-1.22,-4.53,0.018,30
1.70,-0.16,1.28,0.00,0.013,30
1.71,-0.31,-3.19,0.15,0.013,30
1.72,0.60,-0.31,1.50,0.008,30
1.73,-0.53,-0.99,-1.74,-0.003,30
1.74,1.28,1.58,0.67,-0.013,30
1.75,0.68,3.32,3.99,-0.003,30
1.76,-0.69,-0.24,-3.70,0.013,30
1.77,-0.99,0.29,-2.19,0.018,30
1.78,-1.59,-0.92,2.03,0.008,30
1.79,1.43,-0.16,-0.23,-0.008,30
1.80,-1.67,2.33,3.54,0.008,30
1.81,0.60,-1.52,-2.19,-0.003,30
1.82,1.74,-0.09,-0.83,-0.023,30
1.83,-0.99,-2.20,2.41,0.003,30
1.84,0.90,0.29,3.54,-0.013,30
1.85,-2.05,-1.29,-1.59,0.013,30
1.86,0.00,0.14,1.58,0.003,30
1.87,1.36,1.43,4.90,-0.013,30
1.88,-0.69,-0.54,-1.51,0.008,30
1.89,2.34,0.14,0.07,-0.018,30
1.90,0.15,-1.60,-1.21,-0.008,30
1.91,-1.22,0.60,1.28,0.013,30
1.92,-1.37,0.07,0.00,0.013,30
1.93,-2.43,-0.16,-3.02,0.024,30
1.94,-0.23,-0.77,-1.29,-0.003,30
1.95,-0.46,-1.52,-0.53,0.003,30
1.96,-0.38,0.97,3.39,-0.003,30
1.97,0.00,-0.69,-2.95,-0.003,30
1.98,0.00,2.56,0.45,-0.008,30
1.99,-0.76,-0.61,0.60,-0.008,30
2.00,-0.38,-0.99,-0.76,-0.008,30
2.01,-2.20,-1.22,-1.21,0.024,30
2.02,0.07,-1.45,-1.29,0.003,30
2.03,-0.23,2.03,-0.23,0.008,30
2.04,-0.69,-1.07,-0.68,0.008,30
2.05,-0.76,-0.31,0.98,0.008,30
2.06,-0.84,0.75,0.22,0.003,30
2.07,0.37,1.20,0.15,0.003,30
2.08,-1.14,1.88,0.98,0.008,30
2.09,1.13,-1.82,-0.31,-0.003,30
2.10,-0.31,1.05,-0.08,-0.003,30
2.11,-0.31,-0.46,-0.83,-0.003,30
2.12,-0.38,0.44,3.69,0.003,30
2.13,-1.59,-1.52,-3.85,0.003,30
2.14,0.07,-1.45,0.22,0.008,30
2.15,-0.16,1.58,3.01,-0.003,30
2.16,0.75,-0.24,-1.59,0.003,30
2.17,-0.38,1.28,3.16,0.003,30
2.18,0.00,0.90,3.01,-0.008,30
2.19,-0.08,-0.84,-5.21,0.003,30
2.20,-2.05,-1.45,0.07,0.003,30
2.21,2.04,0.60,-0.46,-0.029,30
2.22,-1.67,2.41,2.26,0.008,30
2.23,-1.06,-0.16,-4.76,0.003,30
2.24,0.15,1.20,2.18,0.003,30
2.25,-1.37,-2.13,0.90,0.018,30
2.26,1.51,-0.16,0.52,-0.008,30
2.27,-0.46,1.88,-0.68,-0.003,30
2.28,-1.82,-0.16,-1.51,0.003,30
2.29,0.83,-0.01,1.88,-0.018,30
2.30,-2.05,-0.77,-2.57,0.003,30
2.31,1.13,-0.39,-2.42,-0.013,30
2.32,-2.96,1.58,-0.38,0.024,30
2.33,-0.08,-0.61,1.20,0.003,30
2.34,-0.23,0.90,-0.16,-0.003,30
2.35,-0.38,-2.20,1.20,-0.003,30
2.36,-0.61,2.03,0.60,-0.003,30
2.37,-1.82,-0.61,-1.74,0.008,30
2.38,0.22,2.71,-1.21,-0.003,30
2.39,0.07,-0.61,1.96,-0.008,30
2.40,0.98,-1.82,-1.81,-0.003,30
2.41,-2.12,-0.09,0.90,0.018,30
2.42,0.22,-2.43,-0.16,-0.003,30
2.43,0.15,1.43,1.13,-0.003,30
2.44,0.07,0.52,-1.44,0.003,30
2.45,-0.53,2.18,2.18,0.008,30
2.46,0.53,-3.03,-0.91,-0.008,30
2.47,0.75,-1.14,0.75,-0.003,30
2.48,0.00,2.41,-2.34,0.003,30
2.49,0.98,0.22,2.86,-0.003,30
2.50,-1.75,1.81,2.41,0.013,30
2.51,-1.14,-3.03,-4.30,0.003,30
2.52,-0.53,-2.28,-4.00,0.018,30
2.53,0.75,4.45,3.16,-0.008,30
2.54,-0.38,-0.92,-0.08,0.013,30
2.55,-1.75,4.23,2.03,0.013,30
2.56,-0.16,-3.56,-4.23,0.003,30
2.57,-0.46,-1.07,2.48,-0.003,30
2.58,-1.59,2.71,1.50,0.003,30
2.59,1.66,-1.29,1.43,-0.003,30
2.60,-2.58,1.88,-3.47,0.013,30
2.61,0.22,-3.11,-2.80,0.003,30
2.62,-0.53,-0.16,2.03,0.003,30
2.63,-0.61,1.20,0.22,0.013,30
2.64,1.66,0.97,1.58,-0.008,30
2.65,-2.35,-0.39,1.13,-0.008,30
2.66,0.22,-0.84,-2.57,0.003,30
2.67,0.98,0.60,0.67,-0.023,30
2.68,-1.82,-0.92,-0.46,0.008,30
2.69,0.00,-0.01,2.33,0.003,30
2.70,-3.49,-2.96,-2.87,0.024,30
2.71,1.51,-0.31,1.13,-0.023,30
2.72,0.22,-0.16,2.26,-0.003,30
2.73,0.30,0.90,-0.61,0.013,30
2.74,1.66,-1.14,0.98,-0.013,30
2.75,-2.65,-0.77,1.13,0.034,30
2.76,1.43,-0.69,2.33,-0.003,30
2.77,-1.29,-1.60,-2.57,0.018,30
2.78,0.98,-0.99,2.71,-0.003,30
2.79,-0.99,0.44,-0.53,0.018,30
2.80,0.45,-1.07,-1.97,0.008,30
2.81,-1.37,1.88,0.22,0.029,30
2.82,0.68,-0.84,1.81,-0.003,30
2.83,-2.20,-1.22,-2.49,0.018,30
2.84,0.53,0.52,0.67,-0.003,30
2.85,-0.46,-1.60,-2.19,0.003,30
2.86,-0.76,4.15,2.48,0.008,30
2.87,0.30,-1.45,-2.80,-0.013,30
2.88,-0.84,0.22,1.05,0.003,30
2.89,0.15,0.22,-0.08,-0.013,30
2.90,-0.38,0.52,-3.47,0.003,30
2.91,-1.06,3.09,3.92,0.013,30
2.92,0.37,-0.99,-1.66,-0.003,30
2.93,0.15,-0.61,-0.53,0.003,30
2.94,-0.53,-0.99,-2.04,-0.008,30
2.95,-1.52,2.41,-0.46,0.008,30
2.96,1.21,1.65,0.07,-0.003,30
2.97,-1.44,-0.61,1.43,0.003,30
2.98,-0.23,-0.54,-0.99,-0.003,30
2.99,-1.22,0.07,-2.49,0.003,30
3.00,-0.53,1.81,3.62,0.008,30
3.01,-0.69,-0.54,1.96,0.008,30
3.02,-1.97,0.29,0.37,-0.003,30
3.03,0.30,-2.43,-1.59,-0.003,30
3.04,1.06,-0.54,0.07,-0.013,30
3.05,0.37,3.09,-0.08,-0.003,30
3.06,-0.53,-2.20,-2.72,0.008,30
3.07,1.36,1.73,-0.16,0.003,30
3.08,-1.52,-0.24,0.45,0.003,30
3.09,0.45,-0.24,-1.81,0.003,30
3.10,-0.61,1.96,0.98,0.003,30
3.11,-1.90,-0.61,2.41,0.018,30
3.12,2.12,-0.92,-1.59,-0.023,30
3.13,-2.58,1.58,-0.83,0.029,30
3.14,0.15,-2.35,0.67,-0.003,30
3.15,-2.58,1.35,-0.46,0.018,30
3.16,-0.31,-2.13,-0.38,0.013,30
3.17,-0.76,1.35,-0.76,0.003,30
3.18,-1.59,-0.54,-0.08,0.013,30
3.19,-0.91,1.35,1.43,0.018,30
3.20,-1.44,-1.52,-1.97,0.008,30
3.21,-0.08,-0.46,1.05,0.018,30
3.22,-1.14,1.35,3.09,0.003,30
3.23,-1.75,-1.98,-3.25,0.013,30
3.24,-1.97,1.12,-2.87,0.008,30
3.25,0.98,0.37,3.09,-0.008,30
3.26,-0.38,0.37,0.45,0.003,30
3.27,-1.82,-1.90,-2.87,0.013,30
3.28,-0.69,0.37,-0.38,-0.003,30
3.29,-0.23,-1.22,2.26,-0.003,30
3.30,-0.53,0.44,-0.38,-0.003,30
3.31,0.68,1.43,3.24,-0.003,30
3.32,-0.31,-1.45,-5.06,-0.003,30
3.33,-0.38,1.35,1.20,0.013,30
3.34,-0.61,-3.49,0.75,0.003,30
3.35,-1.67,0.97,1.43,0.013,30
3.36,2.04,5.28,0.37,-0.003,30
3.37,1.43,-3.94,-2.12,-0.013,30
3.38,-0.23,0.82,1.28,0.013,30
3.39,-2.28,-6.51,-2.87,0.008,30
3.40,0.53,4.91,2.86,-0.003,30
3.41,-1.75,-2.43,3.24,-0.003,30
3.42,1.51,3.17,-1.06,-0.003,30
3.43,0.30,-2.73,3.77,-0.003,30
3.44,1.96,1.88,-1.89,-0.018,30
3.45,-1.75,-1.60,-0.38,0.003,30
3.46,-1.22,1.05,-1.97,0.013,30
3.47,-1.97,-0.01,3.69,0.013,30
3.48,-1.67,1.35,-2.64,0.008,30
3.49,-1.06,-0.61,-3.32,0.008,30
3.50,-0.16,1.96,0.52,-0.003,30
3.51,2.04,-0.54,1.73,-0.023,30
3.52,-3.11,-0.16,-1.51,0.018,30
3.53,-1.14,1.88,2.26,0.013,30
3.54,-2.65,1.28,0.22,0.018,30
3.55,-2.20,-0.69,-4.68,0.008,30
3.56,-0.84,-0.77,-0.23,0.008,30
3.57,0.53,-0.61,2.48,-0.008,30
3.58,-0.08,0.97,-0.16,-0.003,30
3.59,-1.97,0.67,0.00,0.013,30
3.60,-0.69,0.90,2.03,0.008,30
3.61,-0.23,-0.99,-1.51,0.008,30
3.62,-0.91,-0.24,1.20,0.003,30
3.63,-0.61,-1.75,-3.47,-0.003,30
3.64,0.00,0.67,1.88,0.008,30
3.65,-1.82,-0.69,0.75,0.018,30
3.66,-1.22,-0.46,0.52,0.008,30
3.67,-0.76,-0.16,-2.04,0.003,30
3.68,0.00,-0.31,1.05,0.003,30
3.69,0.83,0.97,0.07,0.003,30
3.70,0.45,-0.31,1.28,-0.003,30
3.71,-0.16,-0.09,2.11,-0.003,30
3.72,-1.06,-0.77,-1.51,0.018,30
3.73,-1.29,-0.31,2.11,0.013,30
3.74,-0.16,0.22,-1.44,-0.003,30
3.75,-0.23,-0.16,-1.59,0.003,30
3.76,-1.52,0.90,0.98,0.018,30
3.77,-0.23,-0.54,-0.83,0.003,30
3.78,-1.75,-1.07,-1.89,0.013,30
3.79,-2.20,-1.37,2.94,0.018,30
3.80,0.53,-1.07,0.98,0.003,30
3.81,-1.29,0.22,-3.85,-0.008,30
3.82,0.15,-0.01,4.90,-0.008,30
3.83,-2.05,1.12,-1.89,0.024,30
3.84,-1.14,-0.99,-0.61,0.013,30
3.85,-0.38,-0.39,0.37,0.018,30
3.86,-1.44,-0.61,2.94,0.018,30
3.87,0.45,0.52,-0.46,0.003,30
3.88,0.30,2.03,3.46,-0.003,30
3.89,-0.61,-1.45,-3.40,0.003,30
3.90,1.28,0.97,4.07,-0.008,30
3.91,-0.61,-1.45,-3.02,0.013,30
3.92,-0.61,-0.39,3.09,0.013,30
3.93,0.45,-0.09,0.22,0.003,30
3.94,-1.59,-0.69,-1.51,0.013,30
3.95,1.28,1.35,-0.83,-0.008,30
3.96,-1.22,0.14,3.01,0.018,30
3.97,0.90,1.20,-0.83,-0.003,30
3.98,-1.29,-0.92,-0.91,-0.003,30
3.99,1.06,0.75,1.43,-0.003,30
4.00,-0.38,0.07,1.28,-0.003,30
4.01,-0.99,-0.54,-1.44,0.008,30
4.02,-0.91,0.37,-2.34,0.003,30
4.03,-0.84,1.96,2.11,0.018,30
4.04,-1.06,1.05,-1.66,0.003,30
4.05,-1.22,1.65,-1.59,0.018,30
4.06,-0.53,-0.99,-0.91,0.013,30
4.07,-0.08,-0.46,-0.23,0.003,30
4.08,-0.69,1.28,2.79,0.008,30
4.09,-0.69,-1.67,-2.42,0.013,30
4.10,0.83,3.70,-1.36,0.003,30
4.11,-1.29,0.90,0.67,0.013,30
4.12,-0.84,1.81,-1.66,-0.003,30
4.13,-1.67,-1.14,-3.02,0.018,30
4.14,-0.84,-0.31,-2.42,0.003,30
4.15,-1.52,0.52,3.31,0.008,30
4.16,0.30,0.97,-0.31,0.024,30
4.17,0.90,0.07,-0.99,0.003,30
4.18,0.22,-0.01,-1.21,0.008,30
4.19,1.21,0.14,0.90,-0.008,30
4.20,-0.69,-0.77,-0.91,0.003,30
4.21,-0.91,1.50,2.03,0.003,30
4.22,-0.23,-2.20,-3.17,0.003,30
4.23,-1.75,2.33,0.07,0.018,30
4.24,1.89,-0.01,-0.16,-0.008,30
4.25,-1.22,0.44,3.69,0.003,30
4.26,0.07,-3.34,-1.44,-0.003,30
4.27,-1.44,-1.14,-0.46,-0.003,30
4.28,-0.84,1.20,2.33,0.008,30
4.29,1.43,3.39,0.22,-0.013,30
4.30,0.15,0.90,-1.89,-0.013,30
4.31,-0.69,-0.39,-2.72,-0.003,30
4.32,-1.22,1.28,4.97,0.013,30
4.33,-1.22,-1.60,-4.60,0.003,30
4.34,-2.05,2.64,3.24,0.008,30
4.35,-0.76,-2.20,-1.81,0.013,30
4.36,-0.76,0.82,1.13,-0.003,30
4.37,-0.91,-0.77,-0.91,0.003,30
4.38,-0.31,-0.77,2.41,0.003,30
4.39,0.53,-0.01,1.20,0.003,30
4.40,-1.75,0.82,0.22,0.013,30
4.41,0.37,0.37,-0.53,-0.003,30
4.42,-2.50,0.22,-2.64,0.018,30
4.43,-0.08,-0.99,-0.23,-0.003,30
4.44,-2.20,1.50,2.63,0.003,30
4.45,-0.61,-1.82,1.43,0.013,30
4.46,-0.31,1.81,-0.31,-0.008,30
4.47,1.06,-1.45,-0.46,-0.003,30
4.48,-1.52,0.29,1.88,-0.003,30
4.49,0.68,0.67,0.52,-0.018,30
4.50,-1.14,-0.69,-1.14,0.003,30
4.51,0.37,1.96,4.07,-0.008,30
4.52,-0.08,1.28,0.82,0.008,30
4.53,0.37,-1.60,-0.08,0.008,30
4.54,-0.08,0.75,0.75,0.003,30
4.55,0.60,-1.67,0.60,0.008,30
4.56,-2.28,2.26,3.01,0.018,30
4.57,1.06,-0.77,-0.08,-0.008,30
4.58,-0.61,2.26,1.65,0.013,30
4.59,2.64,-0.09,-1.97,0.003,30
4.60,-0.53,1.81,1.43,-0.003,30
4.61,-0.91,-1.60,-1.74,0.013,30
4.62,-0.46,0.22,2.33,0.008,30
4.63,-2.81,-1.22,-0.23,0.013,30
4.64,-0.69,1.50,-0.99,0.013,30
4.65,-0.91,2.18,0.30,0.003,30
4.66,0.37,-1.29,-1.29,-0.003,30
4.67,-0.91,-0.69,0.22,0.013,30
4.68,-0.99,0.67,-1.21,0.008,30
4.69,0.75,0.22,2.56,-0.003,30
4.70,0.22,3.47,-2.57,-0.018,30
4.71,-0.76,0.14,-2.19,0.008,30
4.72,-1.29,-0.01,0.00,0.008,30
4.73,-1.44,0.14,0.52,-0.003,30
4.74,-1.44,0.52,-4.83,0.003,30
4.75,-0.31,0.67,2.18,-0.003,30
4.76,-2.35,2.79,0.52,0.018,30
4.77,0.60,0.52,-1.81,-0.008,30
4.78,-2.50,1.35,-0.38,0.008,30
4.79,-1.52,-0.92,-1.06,0.013,30
4.80,-0.08,-0.46,-2.49,-0.003,30
4.81,-2.12,0.75,1.50,0.008,30
4.82,0.15,1.12,0.22,0.003,30
4.83,-2.12,-1.07,0.75,0.018,30
4.84,-0.46,1.28,-1.36,-0.003,30
4.85,0.15,-0.31,-0.16,-0.003,30
4.86,-1.37,1.65,0.52,0.018,30
4.87,1.21,0.60,0.98,-0.013,30
4.88,-0.69,0.97,-2.19,0.003,30
4.89,-0.31,-0.54,0.90,-0.008,30
4.90,0.30,-0.39,2.03,-0.003,30
4.91,-1.14,-0.99,-1.59,0.008,30
4.92,-1.67,-1.07,-0.31,0.018,30
4.93,-2.05,2.49,2.11,0.018,30
4.94,0.90,0.90,-1.14,0.003,30
4.95,-1.06,1.50,-2.12,0.003,30
4.96,0.07,-1.90,0.45,0.008,30
4.97,-1.75,-2.13,2.48,0.003,30
4.98,-1.22,0.97,3.77,0.008,30
4.99,-1.67,0.37,-2.12,0.013,30
5.00,-2.12,-0.16,-1.29,0.018,30
5.01,-0.23,-2.13,-4.15,0.003,30
5.02,-1.22,-0.01,1.50,0.018,30
5.03,-0.08,2.56,-0.46,0.008,30
5.04,-0.61,2.11,-4.08,0.003,30
5.05,-1.52,1.65,3.31,-0.003,30
5.06,2.12,0.44,4.82,-0.013,30
5.07,-0.69,-1.67,-2.04,-0.003,30
5.08,-0.84,-1.90,-2.42,0.013,30
5.09,-0.99,0.97,3.92,0.029,30
5.10,-1.44,-2.43,1.96,0.024,30
5.11,-2.12,1.35,-3.47,0.008,30
5.12,-1.37,1.58,-0.83,0.008,30
5.13,-0.23,-1.29,-2.27,0.003,30
5.14,1.66,0.75,5.05,-0.008,30
5.15,-0.38,-1.22,0.90,0.008,30
5.16,-0.53,-0.24,-1.97,0.003,30
5.17,-0.69,0.97,-1.21,0.008,30
5.18,-1.97,-0.54,-0.99,0.024,30
5.19,0.45,0.14,2.56,-0.003,30
5.20,-0.84,-0.46,-1.36,0.003,30
5.21,-1.75,0.82,-0.38,0.003,30
5.22,0.07,1.28,-0.53,0.003,30
5.23,0.22,2.11,2.18,0.003,30
5.24,2.57,-0.16,1.05,-0.008,30
5.25,-1.37,-1.75,-2.19,-0.003,30
5.26,-0.61,-2.28,2.79,0.003,30
5.27,-1.14,1.50,-1.14,0.003,30
5.28,-0.84,3.02,-0.23,0.008,30
5.29,-1.06,2.18,2.79,0.003,30
5.30,-1.37,-0.31,-2.19,0.008,30
5.31,1.74,-1.22,-2.57,-0.013,30
5.32,0.15,2.49,3.16,0.003,30
5.33,0.30,0.82,1.96,-0.003,30
5.34,0.15,0.44,1.28,-0.013,30
5.35,-2.96,-3.64,-1.21,0.013,30
5.36,0.60,0.14,-1.51,-0.018,30
5.37,-1.52,1.05,2.79,0.008,30
5.38,-0.99,1.65,1.13,0.013,30
5.39,-1.14,1.35,0.52,-0.003,30
5.40,-0.61,-2.35,-2.27,0.003,30
5.41,-1.67,1.35,1.65,0.003,30
5.42,-0.08,1.05,3.09,0.003,30
5.43,-0.99,-2.13,-2.12,0.013,30
5.44,-0.31,-0.31,1.28,0.008,30
5.45,-0.84,-0.69,0.22,0.003,30
5.46,-1.29,0.67,1.20,0.013,30
5.47,-0.16,-0.61,-1.14,0.003,30
5.48,-0.38,1.88,1.13,-0.008,30
5.49,-0.16,1.81,-4.15,0.018,30
5.50,-1.14,0.22,2.86,0.024,30
5.51,0.07,0.60,1.96,0.003,30
5.52,0.53,-1.82,-1.14,0.003,30
5.53,-2.12,-0.61,-3.02,0.008,30
5.54,0.45,0.90,2.71,-0.003,30
5.55,0.53,0.97,-0.46,0.013,30
5.56,-3.18,1.28,-0.08,0.013,30
5.57,-0.76,0.29,-1.89,0.008,30
5.58,-1.37,0.97,3.09,0.024,30
5.59,0.00,-0.31,-1.29,-0.003,30
5.60,1.51,0.14,-1.89,-0.023,30
5.61,-2.12,0.82,2.33,0.013,30
5.62,-0.61,-0.92,-0.31,0.013,30
5.63,-2.28,2.41,0.15,-0.003,30
5.64,-1.52,-1.07,-1.29,0.008,30
5.65,-0.16,2.11,1.20,0.003,30
5.66,-1.82,2.41,-0.76,0.008,30
5.67,0.22,-1.67,0.00,0.008,30
5.68,-0.16,0.97,3.16,0.003,30
5.69,-0.69,1.28,-1.36,0.008,30
5.70,-0.46,-0.31,-1.21,0.008,30
5.71,-1.37,1.43,3.99,0.013,30
5.72,0.00,-1.29,-1.81,0.003,30
5.73,-0.84,-0.77,0.00,0.008,30
5.74,0.15,1.65,0.07,0.003,30
5.75,0.07,0.29,0.45,0.003,30
5.76,-1.06,0.60,2.41,0.008,30
5.77,-1.22,-0.84,0.82,0.018,30
5.78,-1.59,-1.37,-1.06,0.024,30
