Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Force,Pressure
0.40,-1.50,-3.60,0.14,0.011,30
0.41,-0.21,5.25,6.02,0.005,30
0.42,0.77,0.03,-3.78,-0.010,30
0.43,-0.06,-1.71,-0.92,0.005,30
0.44,-0.21,5.55,0.59,0.005,30
0.45,0.17,3.59,-8.84,0.000,30
0.46,-0.82,1.77,14.31,-0.031,30
0.47,-1.35,6.69,-1.30,0.000,30
0.48,-3.17,-7.00,3.38,0.011,30
0.49,-0.82,-0.19,-2.13,0.005,30
0.50,-1.20,-0.19,-0.77,0.016,30
0.51,1.15,3.21,3.83,-0.010,30
0.52,0.70,3.89,-0.99,0.011,30
0.53,1.15,-4.28,-0.24,-0.026,30
0.54,1.91,3.51,4.81,-0.005,30
0.55,1.00,3.13,-4.69,0.011,30
0.56,2.59,-6.62,-1.22,0.000,30
0.57,-0.89,6.76,12.96,0.016,30
0.58,-0.89,1.02,-9.06,-0.005,30
0.59,-3.70,-6.17,2.02,0.026,30
0.60,-3.09,9.26,9.94,0.005,30
0.61,-1.20,4.65,-7.56,0.021,30
0.62,-0.52,-1.40,-2.96,-0.026,30
0.63,-0.52,5.02,18.54,0.016,30
0.64,7.51,-9.95,3.61,-0.015,30
0.65,-0.44,-6.17,3.83,-0.047,30
0.66,-2.41,3.06,-1.07,0.005,30
0.67,-4.98,-6.47,-3.86,0.000,30
0.68,-3.24,4.80,6.70,-0.005,30
0.69,2.06,2.00,0.97,-0.010,30
0.70,2.59,-1.78,-4.99,-0.021,30
0.71,-2.11,3.89,10.77,0.005,30
0.72,-2.48,-1.55,-1.75,0.021,30
0.73,-1.12,-0.12,-0.32,0.011,30
0.74,-0.14,4.27,3.45,0.000,30
0.75,2.59,2.45,0.59,-0.015,30
0.76,-2.03,-3.75,-3.86,0.005,30
0.77,-1.95,-1.63,-3.41,0.005,30
0.78,-2.64,7.22,9.71,0.016,30
0.79,1.38,3.74,-7.48,-0.015,30
0.80,1.38,-0.27,7.38,-0.021,30
0.81,-0.97,-2.54,-5.90,0.016,30
0.82,-0.44,-3.45,-0.09,0.011,30
0.83,-1.73,5.70,3.68,0.000,30
0.84,3.57,-0.04,-0.24,-0.010,30
0.85,1.53,1.77,2.93,0.000,30
0.86,-0.74,-3.45,-3.78,0.005,30
0.87,-0.14,-1.40,2.78,-0.010,30
0.88,0.54,5.10,0.51,-0.015,30
0.89,-0.36,1.55,1.64,0.005,30
0.90,-1.88,-0.27,-2.35,0.016,30
0.91,-0.44,-1.03,-0.32,-0.005,30
0.92,-0.67,0.26,1.72,0.000,30
0.93,-0.36,1.92,-1.22,-0.005,30
0.94,-0.06,2.23,2.17,-0.005,30
0.95,0.70,-0.65,-0.32,-0.015,30
0.96,-0.21,0.41,-0.47,0.011,30
0.97,-0.97,2.30,-0.01,0.005,30
0.98,-1.50,0.18,-0.09,0.005,30
0.99,-0.06,3.51,0.36,0.000,30
1.00,0.54,-1.86,1.19,0.011,30
1.01,-0.82,0.79,-0.09,0.005,30
1.02,1.15,1.77,-1.30,-0.021,30
1.03,-0.36,-1.93,2.63,-0.005,30
1.04,-0.52,4.95,0.74,-0.005,30
1.05,0.92,-0.35,0.14,-0.005,30
1.06,-0.21,-1.86,-1.22,-0.010,30
1.07,0.39,4.19,2.40,-0.005,30
1.08,0.62,0.64,0.59,-0.015,30
1.09,-0.59,0.71,-0.39,-0.005,30
1.10,0.77,-0.57,0.29,-0.005,30
1.11,-1.58,0.26,-0.47,0.011,30
1.12,0.01,0.34,0.82,0.005,30
1.13,-0.36,2.45,2.10,0.005,30
1.14,-0.36,-0.65,-2.35,0.005,30
1.15,-0.89,0.41,2.70,0.005,30
1.16,0.47,2.53,-0.01,0.005,30
1.17,-1.05,-1.25,-1.67,0.011,30
1.18,-0.74,2.45,2.47,0.000,30
1.19,-0.06,2.30,0.29,0.005,30
1.20,-1.95,-3.90,-0.47,0.016,30
1.21,-1.88,2.00,1.87,0.011,30
1.22,0.32,1.70,-0.09,-0.005,30
1.23,-0.89,-0.65,-2.65,0.005,30
1.24,-1.50,3.89,4.89,0.000,30
1.25,0.01,-1.63,-1.97,0.005,30
1.26,-1.73,-0.57,1.87,0.011,30
1.27,-1.42,3.21,0.59,0.005,30
1.28,-0.52,-2.46,-0.09,-0.010,30
1.29,-1.27,1.55,1.12,0.000,30
1.30,0.01,1.70,-0.62,0.000,30
1.31,0.47,-1.33,0.06,-0.005,30
1.32,-1.05,1.92,0.06,0.011,30
1.33,-0.74,0.49,2.10,0.016,30
1.34,-0.44,1.62,-2.50,0.000,30
1.35,0.24,-0.95,-0.24,0.005,30
1.36,-1.50,0.79,2.17,0.021,30
1.37,0.77,2.30,-1.30,-0.005,30
1.38,-0.52,-1.48,-0.84,-0.005,30
1.39,-0.36,-0.50,0.59,0.005,30
1.40,-0.44,0.94,2.10,0.000,30
1.41,-0.82,1.85,-1.60,0.005,30
1.42,-0.74,-1.40,0.29,0.000,30
1.43,-0.97,-0.50,1.34,0.011,30
1.44,-0.89,2.53,-0.39,0.005,30
1.45,0.01,2.23,0.74,-0.015,30
1.46,1.91,-1.55,-3.11,-0.005,30
1.47,-0.36,0.94,1.04,0.005,30
1.48,0.39,2.07,0.51,0.011,30
1.49,-0.21,-4.43,1.12,0.005,30
1.50,-0.89,6.91,2.17,0.000,30
1.51,-0.21,1.39,-3.41,-0.005,30
1.52,1.91,-4.43,-2.13,-0.005,30
1.53,-1.20,7.37,2.78,-0.005,30
1.54,-0.36,1.47,-3.41,0.011,30
1.55,-0.97,-4.05,-2.13,-0.005,30
1.56,-1.27,5.02,6.92,-0.005,30
1.57,-1.05,-1.78,-1.82,0.005,30
1.58,-0.82,-1.40,-0.62,0.000,30
1.59,-1.20,3.51,0.06,0.005,30
1.60,-0.36,-3.60,-2.20,0.000,30
1.61,-0.52,0.86,-0.54,0.000,30
1.62,-0.59,2.45,1.64,0.005,30
1.63,-1.35,-3.07,2.47,0.000,30
1.64,-1.88,-1.18,-0.39,0.016,30
1.65,-0.52,-0.50,0.89,-0.005,30
1.66,-1.12,1.47,3.38,0.021,30
1.67,0.92,4.42,-2.43,-0.005,30
1.68,-1.05,-0.87,-0.54,-0.005,30
1.69,-0.89,-2.31,-3.71,0.005,30
1.70,-2.86,2.76,11.15,0.016,30
1.71,1.07,0.34,-4.46,0.005,30
1.72,-0.89,-4.58,2.55,0.011,30
1.73,-0.06,6.99,3.23,0.005,30
1.74,-1.12,-12.82,0.97,-0.015,30
1.75,-1.20,2.15,6.25,-0.026,30
1.76,-1.20,4.27,-4.77,0.016,30
1.77,-2.94,-5.64,4.06,0.016,30
1.78,-2.64,2.38,1.57,0.026,30
1.79,2.21,-0.87,1.19,-0.015,30
1.80,-1.50,-1.71,-2.13,0.011,30
1.81,-2.48,2.76,3.76,0.011,30
1.82,-1.58,2.60,0.06,-0.005,30
1.83,3.04,-2.76,-3.78,-0.015,30
1.84,-0.06,-1.18,-0.39,0.005,30
1.85,-1.05,2.76,4.44,0.011,30
1.86,-0.21,-1.71,-4.77,0.005,30
1.87,-0.59,-0.12,6.32,-0.005,30
1.88,-0.67,4.72,-1.52,0.000,30
1.89,-0.21,1.24,-4.69,0.005,30
1.90,-1.73,-0.72,0.89,0.005,30
1.91,-2.48,2.30,0.29,0.021,30
1.92,-1.88,-4.28,1.57,0.011,30
1.93,-1.27,2.30,2.10,0.016,30
1.94,1.30,0.26,0.66,-0.015,30
1.95,-1.50,-1.63,-0.16,0.000,30
1.96,-1.42,6.01,1.04,0.011,30
1.97,-1.05,-0.04,-4.69,0.016,30
1.98,-1.42,-4.73,-1.82,-0.005,30
1.99,-2.03,5.86,7.90,0.011,30
2.00,0.70,1.24,-2.50,-0.010,30
2.01,-0.21,-0.87,-2.96,-0.010,30
2.02,0.24,2.68,0.21,-0.005,30
2.03,-0.21,2.76,-6.27,-0.010,30
2.04,-3.54,1.70,3.38,0.011,30
2.05,-2.03,-0.27,-2.50,0.000,30
2.06,-1.42,2.00,2.32,0.011,30
2.07,-0.52,-2.76,-3.03,0.016,30
2.08,-0.14,-0.19,0.89,0.005,30
2.09,-1.12,6.31,1.42,-0.005,30
2.10,-1.50,-6.39,-0.47,0.016,30
2.11,-0.82,0.64,-1.30,0.005,30
2.12,-0.89,-0.27,-1.90,0.005,30
2.13,-0.29,-2.61,-1.15,-0.005,30
2.14,0.24,5.02,3.30,0.005,30
2.15,-0.14,1.47,0.66,-0.005,30
2.16,-1.50,-3.14,-2.50,0.016,30
2.17,-2.03,0.34,2.32,0.011,30
2.18,-2.48,2.30,-2.50,-0.005,30
2.19,-2.48,-1.93,-0.84,0.011,30
2.20,-1.65,0.64,0.74,0.011,30
2.21,-0.14,-2.01,-1.30,0.005,30
2.22,0.92,2.60,3.15,-0.005,30
2.23,0.09,1.62,0.51,0.005,30
2.24,-1.12,-2.01,-1.67,0.005,30
2.25,-1.95,0.79,-0.62,0.016,30
2.26,-1.95,-2.76,-2.65,0.016,30
2.27,-2.03,3.28,3.53,0.011,30
2.28,0.17,-2.99,-0.54,0.005,30
2.29,-0.59,-0.35,1.27,0.000,30
2.30,0.39,2.07,-0.54,0.005,30
2.31,0.54,-4.73,1.34,-0.015,30
2.32,-1.42,3.51,0.14,0.005,30
2.33,1.07,-1.93,-2.28,-0.010,30
2.34,-1.73,0.41,0.44,0.011,30
2.35,-0.74,2.91,-0.39,0.005,30
2.36,1.60,-6.32,0.74,0.000,30
2.37,-2.18,3.21,6.62,0.011,30
2.38,0.70,4.27,-2.65,-0.010,30
2.39,-1.05,-4.05,-0.16,0.005,30
2.40,-1.65,2.83,2.25,0.021,30
2.41,0.09,-0.35,-1.75,-0.015,30
2.42,1.07,-0.72,0.44,0.000,30
2.43,-1.50,1.09,0.66,0.005,30
2.44,0.85,-4.20,-0.09,0.000,30
2.45,-0.59,0.86,1.80,-0.010,30
2.46,-0.74,0.11,0.36,0.000,30
2.47,-1.95,-0.57,-0.01,0.021,30
2.48,-0.21,-1.03,-1.60,0.005,30
2.49,-1.42,-0.04,3.15,0.005,30
2.50,-1.12,2.15,-2.13,0.005,30
2.51,0.92,-4.66,2.55,0.000,30
2.52,-1.50,2.38,1.80,0.005,30
2.53,-0.59,1.77,-0.99,-0.010,30
2.54,-1.80,-5.79,-1.30,0.005,30
2.55,-3.70,4.27,5.87,0.016,30
2.56,0.17,1.17,-3.78,0.000,30
2.57,-3.39,-5.41,0.21,0.016,30
2.58,-0.52,7.22,5.49,-0.005,30
2.59,0.62,-1.03,-2.58,0.005,30
2.60,-0.74,-3.60,-1.67,0.005,30
2.61,-1.88,5.70,5.04,0.021,30
2.62,0.24,-3.97,-2.13,0.000,30
2.63,-1.35,0.64,-1.30,0.005,30
2.64,-0.21,0.86,-1.45,-0.005,30
2.65,-0.36,-0.80,-1.67,-0.005,30
2.66,0.54,6.46,1.49,-0.005,30
2.67,1.30,-4.20,-0.47,0.000,30
2.68,-0.97,-1.25,-2.20,-0.005,30
2.69,-1.12,1.39,1.19,0.000,30
2.70,-1.12,-2.08,-3.33,-0.010,30
2.71,-1.88,3.81,6.32,0.011,30
2.72,0.39,-2.24,-3.94,0.011,30
2.73,1.00,-2.39,-1.30,-0.015,30
2.74,-1.42,4.12,1.42,0.005,30
2.75,0.01,-4.66,-2.20,0.011,30
2.76,-0.89,1.17,4.06,0.011,30
2.77,-0.44,4.72,-2.96,-0.005,30
2.78,-3.39,-15.24,3.23,0.011,30
2.79,0.01,2.23,0.74,-0.005,30
2.80,-0.21,3.66,0.82,0.005,30
2.81,-1.73,-1.78,-0.54,0.021,30
2.82,-2.11,-1.48,-2.20,0.011,30
2.83,-1.12,-0.12,4.13,0.011,30
2.84,-1.05,0.41,-3.33,0.016,30
2.85,-0.52,0.26,2.70,0.000,30
2.86,-0.36,1.02,-1.37,0.011,30
2.87,-1.58,-1.40,0.06,0.016,30
2.88,-2.03,0.18,-0.01,0.005,30
2.89,-2.03,0.26,-2.96,0.005,30
2.90,-1.88,4.19,2.70,0.005,30
2.91,-0.36,1.62,-3.48,0.000,30
2.92,-0.67,-2.69,-2.43,-0.015,30
2.93,-1.50,2.38,-0.77,0.011,30
2.94,-0.14,-1.40,0.14,-0.015,30
2.95,-0.52,1.02,-1.15,-0.010,30
2.96,-0.67,0.49,-2.20,0.016,30
2.97,-2.18,0.49,-0.39,0.016,30
2.98,-0.67,2.68,-3.71,0.011,30
2.99,-0.36,-1.18,3.00,-0.005,30
3.00,-0.59,-1.93,-1.52,0.016,30
3.01,-0.14,2.07,2.10,-0.005,30
3.02,0.39,-0.35,-1.75,-0.010,30
3.03,-1.27,-2.69,-1.97,0.011,30
3.04,-1.20,4.27,4.89,-0.005,30
3.05,0.47,-1.71,-4.09,-0.005,30
3.06,-0.97,-2.16,-1.37,0.005,30
3.07,0.01,1.47,-0.62,-0.005,30
3.08,0.24,-0.35,3.98,0.005,30
3.09,-1.88,2.07,-5.44,0.011,30
3.10,-2.18,-6.47,1.49,0.016,30
3.11,-1.35,2.38,6.47,0.005,30
3.12,0.24,0.71,-3.41,-0.005,30
3.13,-3.17,-2.54,-0.32,0.011,30
3.14,-1.73,6.61,4.74,0.005,30
3.15,-1.05,-6.02,-2.35,0.005,30
3.16,0.62,-2.08,-5.44,0.011,30
3.17,-2.56,3.81,8.96,0.011,30
3.18,-1.20,0.18,-1.37,0.005,30
3.19,-3.77,-6.17,-0.92,0.011,30
3.20,-0.52,0.56,2.47,0.000,30
3.21,-3.17,3.59,2.02,0.011,30
3.22,-1.65,-4.43,-4.01,-0.005,30
3.23,-1.80,-1.25,1.49,0.011,30
3.24,-1.12,2.00,1.19,0.005,30
3.25,-1.35,-5.64,-0.09,0.011,30
3.26,-2.56,0.26,1.95,0.021,30
3.27,0.17,2.23,-0.47,-0.005,30
3.28,-0.67,-2.16,-2.65,-0.005,30
3.29,0.17,0.86,1.64,0.000,30
3.30,0.24,1.39,-0.99,0.016,30
3.31,-1.65,-6.85,0.21,0.000,30
3.32,-2.03,2.23,5.94,0.011,30
3.33,-0.74,3.21,-1.15,0.011,30
3.34,0.85,-5.41,-5.22,0.026,30
3.35,-0.21,-1.93,2.17,-0.005,30
3.36,-2.26,4.72,-2.35,0.000,30
3.37,1.83,0.49,-3.78,-0.015,30
3.38,-2.41,-1.40,2.25,0.005,30
3.39,-1.05,-4.28,-3.11,-0.005,30
3.40,-2.71,2.53,3.38,0.026,30
3.41,-0.52,4.65,-1.37,0.005,30
3.42,1.07,1.62,-0.77,-0.005,30
3.43,-0.52,1.55,-3.94,0.005,30
3.44,0.17,-5.34,-0.47,-0.015,30
3.45,-1.80,3.51,1.34,0.016,30
3.46,1.68,3.06,2.10,-0.010,30
3.47,0.39,-4.13,-1.37,-0.005,30
3.48,-0.89,0.79,1.27,0.005,30
3.49,-1.12,0.49,-0.32,0.011,30
3.50,-3.24,-0.19,-1.97,0.016,30
3.51,-2.03,3.51,-0.47,0.021,30
3.52,-1.27,-6.39,-0.24,0.005,30
3.53,0.01,-1.63,1.87,-0.005,30
3.54,1.00,5.18,-0.69,-0.005,30
3.55,0.77,-0.95,4.06,0.005,30
3.56,0.32,0.64,-2.88,0.000,30
3.57,0.47,2.83,3.30,0.005,30
3.58,0.01,-2.46,-5.29,-0.010,30
3.59,-1.50,-4.13,-0.24,0.000,30
3.60,-0.89,7.29,7.90,0.000,30
3.61,0.32,0.03,-3.71,0.000,30
3.62,1.30,-4.13,-1.52,-0.005,30
3.63,-2.18,1.47,3.45,-0.005,30
3.64,1.53,2.45,-3.11,-0.010,30
3.65,-1.05,-4.05,-0.99,0.005,30
3.66,-2.26,6.08,4.36,0.016,30
3.67,0.01,1.47,-3.78,0.005,30
3.68,-1.58,-3.22,-0.69,0.005,30
3.69,-1.42,5.78,1.57,0.005,30
3.70,0.92,-3.29,0.14,-0.010,30
3.71,0.92,3.21,-2.13,-0.015,30
3.72,0.70,2.76,-4.01,-0.005,30
3.73,-0.89,-6.17,0.51,0.016,30
3.74,-0.74,1.62,2.47,0.005,30
3.75,-0.36,2.60,-0.16,0.005,30
3.76,-1.58,-2.99,-4.24,0.011,30
3.77,-0.14,0.41,1.12,0.000,30
3.78,0.77,0.64,-0.62,-0.005,30
3.79,-2.26,-1.40,0.21,0.021,30
3.80,-1.95,0.86,-0.99,0.000,30
3.81,-1.58,-2.16,-1.97,0.000,30
3.82,-2.48,1.02,0.14,0.005,30
3.83,1.53,5.10,4.81,-0.010,30
3.84,-1.50,-4.96,-4.61,0.005,30
3.85,-0.67,-4.96,-1.45,0.011,30
3.86,-4.68,3.51,3.68,0.026,30
3.87,-0.89,2.15,-5.29,0.000,30
3.88,-2.71,1.55,2.85,0.005,30
3.89,1.00,1.24,-0.01,-0.005,30
3.90,2.13,-4.50,-0.16,-0.015,30
3.91,-2.48,-0.72,0.59,0.000,30
3.92,-1.88,-1.10,1.80,0.005,30
3.93,-2.56,4.49,1.12,0.016,30
3.94,1.23,3.51,-7.56,-0.005,30
3.95,-1.95,-1.71,-3.03,0.000,30
3.96,-2.71,0.49,2.32,0.016,30
3.97,-0.97,-0.57,-1.82,-0.010,30
3.98,-2.94,-2.54,2.85,0.021,30
3.99,-1.88,4.65,0.74,0.005,30
4.00,-0.14,-4.43,-3.18,-0.015,30
4.01,1.45,-3.07,-3.71,-0.015,30
4.02,0.24,0.03,1.19,-0.005,30
4.03,-0.97,1.02,2.17,-0.005,30
4.04,-1.05,2.53,2.93,0.011,30
4.05,-1.58,-3.90,-3.41,0.026,30
4.06,-1.27,-3.82,0.66,0.011,30
4.07,-0.36,2.91,-1.90,-0.010,30
4.08,0.92,1.09,2.93,0.000,30
4.09,-2.48,2.30,-0.54,0.005,30
4.10,-2.03,-2.61,1.72,0.021,30
4.11,-3.47,-2.46,-3.26,0.021,30
4.12,-3.32,-2.99,-1.52,0.026,30
4.13,-2.56,1.70,3.76,0.011,30
4.14,0.24,4.19,2.25,0.011,30
4.15,-0.89,0.34,-1.75,0.011,30
4.16,-1.35,-4.81,-2.65,-0.015,30
4.17,-2.56,-1.71,8.66,0.005,30
4.18,0.09,1.39,-4.99,0.005,30
4.19,-2.18,-1.03,8.36,0.005,30
4.20,-0.59,4.57,-1.15,0.011,30
4.21,-1.80,-8.81,3.45,0.005,30
4.22,-0.36,5.10,3.08,0.016,30
4.23,0.32,0.18,-1.82,0.005,30
4.24,-1.42,-9.04,-4.69,0.011,30
4.25,-2.41,-4.13,4.06,0.000,30
4.26,-1.42,6.91,2.10,0.000,30
4.27,2.51,1.92,1.49,0.005,30
4.28,-2.71,-2.08,1.64,0.026,30
4.29,-0.29,-6.17,-1.45,0.005,30
4.30,0.77,2.07,0.44,-0.005,30
4.31,2.36,0.79,-0.32,-0.010,30
4.32,-0.89,3.89,2.17,0.026,30
4.33,-1.42,-2.92,-2.58,0.005,30
4.34,-3.32,1.24,3.61,0.000,30
4.35,-1.50,4.42,-3.86,0.021,30
4.36,-0.97,-3.14,2.63,0.016,30
4.37,1.45,2.68,3.61,0.005,30
4.38,0.32,-2.46,0.51,0.005,30
4.39,-0.89,-0.35,-2.58,0.000,30
4.40,-1.42,2.30,4.21,0.005,30
4.41,-0.59,0.26,-1.82,-0.005,30
4.42,0.54,-1.33,-3.03,-0.005,30
4.43,1.23,1.09,1.34,0.000,30
4.44,1.60,-0.80,-0.54,0.005,30
4.45,-1.80,1.55,0.97,0.005,30
4.46,-0.21,2.76,-1.45,0.005,30
4.47,-1.95,-1.63,-1.22,0.021,30
4.48,-0.21,-1.55,0.51,-0.005,30
4.49,0.62,0.41,1.72,0.000,30
4.50,-0.52,0.64,-2.88,0.000,30
4.51,0.70,-0.65,1.34,0.000,30
4.52,-1.20,0.11,-0.47,-0.005,30
4.53,-1.27,0.34,-0.39,0.021,30
4.54,-1.05,-0.04,-1.22,0.000,30
4.55,-0.82,1.85,3.53,0.005,30
4.56,0.09,0.03,-1.97,0.011,30
4.57,-0.29,-2.01,-1.30,0.005,30
4.58,-0.21,0.71,1.12,0.005,30
4.59,-0.59,1.39,0.51,0.011,30
4.60,0.39,-0.65,-0.09,0.005,30
4.61,0.77,-1.03,-1.82,-0.015,30
4.62,-0.14,1.85,1.64,0.000,30
4.63,0.01,-0.57,-2.20,0.000,30
4.64,-1.73,-0.12,-0.62,0.011,30
4.65,-2.11,1.62,1.12,0.016,30
4.66,-1.50,-2.92,-4.01,0.005,30
4.67,-0.29,1.09,3.00,0.011,30
4.68,0.17,4.12,0.51,0.000,30
4.69,0.47,-7.45,-1.67,0.016,30
4.70,-1.35,-0.95,0.59,0.016,30
4.71,-0.59,0.71,-1.30,0.011,30
4.72,-1.80,-1.86,0.59,0.005,30
4.73,-0.82,1.62,-0.62,0.005,30
4.74,-0.82,1.85,1.72,-0.010,30
4.75,0.77,-4.20,-3.03,-0.010,30
4.76,-1.95,-3.07,1.19,0.005,30
4.77,-1.27,3.97,-0.39,0.005,30
4.78,-1.73,-8.59,0.66,0.005,30
4.79,0.70,2.38,3.38,-0.005,30
4.80,0.62,3.89,-2.65,0.005,30
4.81,2.82,-1.78,-1.52,0.005,30
4.82,-2.41,-1.10,0.51,0.011,30
4.83,-1.65,1.39,2.70,0.016,30
4.84,-1.42,0.64,-1.82,0.005,30
4.85,-0.21,-3.97,-0.47,0.000,30
4.86,-0.97,4.34,3.23,0.005,30
4.87,0.01,-4.13,-5.82,-0.010,30
4.88,-0.97,-1.03,0.14,-0.010,30
4.89,-1.80,5.86,0.36,0.011,30
4.90,-0.21,-7.00,-1.90,0.011,30
4.91,0.32,-2.46,-0.99,-0.005,30
4.92,0.09,2.38,-1.07,0.005,30
4.93,-0.82,-1.71,0.74,0.005,30
4.94,-1.65,0.86,-1.07,0.011,30
4.95,-0.89,-0.87,1.49,0.005,30
4.96,-0.59,-0.80,-4.09,0.005,30
4.97,-2.18,-0.12,3.53,0.005,30
4.98,-0.44,0.49,-2.20,0.016,30
4.99,-0.29,-0.80,1.72,0.005,30
5.00,-2.18,2.68,0.51,0.021,30
5.01,-0.29,-6.62,-3.63,-0.015,30
5.02,-0.82,0.94,4.21,-0.005,30
5.03,-0.21,1.77,-2.88,0.000,30
5.04,2.06,-3.14,-0.92,-0.026,30
5.05,-1.80,4.27,2.25,0.005,30
5.06,-1.05,-2.16,-1.67,0.000,30
5.07,-0.97,-0.72,-0.62,0.000,30
5.08,-0.44,2.60,2.17,0.005,30
5.09,2.13,-3.29,-2.20,-0.010,30
5.10,0.70,1.85,3.68,-0.010,30
5.11,0.17,0.64,-1.97,0.005,30
5.12,-1.65,-4.35,0.36,0.005,30
5.13,-2.56,3.36,4.13,0.011,30
5.14,-0.74,-0.19,2.25,0.000,30
5.15,-0.89,-1.71,-2.96,0.011,30
5.16,-0.36,-1.10,1.49,-0.005,30
5.17,-0.44,0.03,3.98,0.005,30
5.18,-0.36,-1.25,-4.77,-0.015,30
5.19,-2.33,-1.18,7.38,0.016,30
5.20,-0.52,0.56,0.44,-0.005,30
5.21,-0.97,-3.90,-2.43,-0.005,30
5.22,-1.50,1.62,4.36,0.005,30
5.23,-0.67,2.38,-0.01,0.000,30
5.24,-2.79,-3.29,-2.05,0.011,30
5.25,-2.41,0.26,2.17,0.000,30
5.26,-1.65,2.53,0.59,0.016,30
5.27,-0.52,1.39,-5.75,0.000,30
5.28,-2.79,-1.93,5.94,0.016,30
5.29,-2.18,-1.48,-1.30,0.011,30
5.30,-0.97,0.71,1.49,0.011,30
5.31,-0.36,-2.61,-3.78,0.005,30
5.32,-0.29,1.77,5.64,0.000,30
5.33,0.62,2.83,-1.75,-0.010,30
5.34,0.92,-1.86,0.14,-0.015,30
5.35,-1.12,3.74,1.12,0.005,30
5.36,-1.05,0.56,-0.54,0.016,30
5.37,-0.67,-1.18,-5.44,0.021,30
5.38,0.85,5.86,8.43,-0.005,30
5.39,0.17,2.98,-2.50,-0.010,30
5.40,-0.44,-4.13,-2.73,-0.005,30
5.41,-1.58,1.17,1.80,0.021,30
5.42,-1.50,-1.48,-3.63,0.016,30
5.43,-1.50,2.38,3.68,0.016,30
5.44,0.62,3.21,-1.07,-0.005,30
5.45,-0.06,-4.81,-1.22,-0.005,30
5.46,-1.12,1.02,1.80,0.011,30
5.47,0.32,1.39,-0.16,0.005,30
5.48,-1.35,-1.03,-3.78,0.005,30
5.49,-0.89,4.04,5.64,-0.005,30
5.50,0.92,-1.25,-1.97,0.005,30
5.51,-0.82,-2.92,-3.71,-0.010,30
5.52,-2.03,4.34,5.94,0.005,30
5.53,-1.27,2.68,-2.43,0.005,30
5.54,-3.54,-5.41,-2.13,0.016,30
5.55,-2.48,1.77,2.63,0.016,30
5.56,-0.67,-0.65,-1.22,0.000,30
5.57,0.62,-1.10,-3.48,0.000,30
5.58,-3.24,3.28,3.68,0.031,30
5.59,-1.50,-1.03,-4.16,0.005,30
5.60,-3.39,2.15,4.13,0.026,30
5.61,-0.89,1.32,-4.16,0.016,30
5.62,0.09,-4.20,-0.16,0.000,30
5.63,-1.42,2.45,-0.01,0.021,30
5.64,-0.36,1.09,1.42,0.011,30
5.65,-2.18,-1.25,-2.88,0.026,30
5.66,-1.42,-0.87,1.42,0.016,30
5.67,-0.67,0.71,-0.92,-0.005,30
5.68,-1.05,-0.65,-2.05,0.000,30
5.69,-1.27,2.30,1.34,0.000,30
5.70,-0.52,0.71,-0.47,0.005,30
5.71,-0.89,-3.90,-0.62,0.005,30
5.72,-2.33,0.71,1.04,0.011,30
5.73,-0.14,0.86,-0.69,0.000,30
5.74,-1.35,-0.87,-0.09,0.005,30
5.75,-0.44,1.09,1.42,0.005,30
5.76,-0.52,-1.40,-1.60,-0.005,30
5.77,-1.20,-0.80,2.10,0.000,30
5.78,-0.21,1.24,-1.30,0.005,30
