Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Force,Pressure
0.69,-0.78,0.95,0.93,0.003,34
0.70,-0.49,-0.64,-0.27,-0.008,34
0.71,-3.00,1.70,-1.55,0.013,34
0.72,-1.23,2.54,1.91,0.013,34
0.73,-0.64,0.64,1.54,0.008,34
0.74,-1.08,0.49,1.31,0.013,34
0.75,0.77,-0.26,1.61,0.008,34
0.76,2.31,-2.01,1.46,-0.008,34
0.77,1.28,0.64,-0.20,-0.003,34
0.78,0.91,0.49,-1.18,-0.014,34
0.79,0.47,-1.25,-0.73,-0.014,34
0.80,-0.41,1.25,-0.95,0.003,34
0.81,-2.11,0.95,-0.73,0.013,34
0.82,-1.45,-0.11,4.40,0.008,34
0.83,-2.26,2.23,-1.25,0.013,34
0.84,-1.45,0.72,-2.91,0.013,34
0.85,-0.19,0.49,2.97,0.003,34
0.86,-0.86,3.29,-0.80,-0.008,34
0.87,-0.19,-0.42,0.63,-0.003,34
0.88,0.32,-1.40,0.93,-0.003,34
0.89,1.87,2.23,0.63,-0.019,34
0.90,1.72,0.11,0.78,-0.008,34
0.91,-0.12,-1.40,-0.12,-0.014,34
0.92,-0.64,1.02,0.33,0.008,34
0.93,-1.89,-0.79,-1.10,0.013,34
0.94,-1.82,-0.79,-0.57,0.008,34
0.95,-1.01,1.93,-0.27,0.013,34
0.96,-0.86,-0.26,-2.53,0.003,34
0.97,0.69,-1.10,0.18,-0.008,34
0.98,1.06,1.02,-0.73,-0.008,34
0.99,0.77,-0.87,-0.65,-0.014,34
1.00,-0.05,-0.87,1.23,-0.003,34
1.01,-0.64,-0.11,-0.05,0.008,34
1.02,-1.08,-1.85,1.01,0.003,34
1.03,-0.64,-0.57,-0.05,-0.003,34
1.04,-0.34,0.87,-0.95,0.008,34
1.05,0.40,0.26,-0.50,-0.014,34
1.06,0.99,-0.34,0.25,0.003,34
1.07,-0.56,-0.04,-0.88,-0.003,34
1.08,-0.78,-0.79,0.93,-0.008,34
1.09,0.03,-1.40,0.18,0.008,34
1.10,0.18,-0.11,-0.27,0.003,34
1.11,0.47,0.79,0.03,-0.008,34
1.12,0.18,1.17,-0.80,-0.008,34
1.13,0.10,-0.19,-0.12,-0.003,34
1.14,0.18,-1.85,1.08,0.003,34
1.15,0.40,1.78,0.71,-0.003,34
1.16,-0.19,-0.04,0.56,0.003,34
1.17,-1.23,-3.82,2.06,0.008,34
1.18,-0.49,2.46,-0.50,0.019,34
1.19,-0.49,2.99,-1.03,0.003,34
1.20,-0.86,-2.69,1.84,-0.008,34
1.21,0.10,-0.42,-1.03,-0.008,34
1.22,1.21,2.84,1.23,-0.003,34
1.23,1.21,-0.04,1.31,-0.019,34
1.24,-0.05,-2.54,0.25,0.003,34
1.25,-1.30,-0.34,0.41,0.008,34
1.26,0.25,-0.04,-1.10,-0.003,34
1.27,0.99,-0.26,0.10,-0.003,34
1.28,-0.27,0.11,-1.71,0.003,34
1.29,-0.27,0.79,-0.73,-0.003,34
1.30,-0.19,1.85,0.63,0.013,34
1.31,-1.23,0.04,-1.03,-0.003,34
1.32,-1.74,-1.70,-1.10,0.013,34
1.33,-0.41,1.40,2.44,0.008,34
1.34,0.03,1.48,-0.42,0.003,34
1.35,-0.27,-1.85,0.86,0.003,34
1.36,0.69,0.11,-0.80,-0.008,34
1.37,0.77,0.72,-0.88,0.003,34
1.38,-0.19,-0.79,0.93,0.003,34
1.39,-0.78,1.17,-1.78,-0.008,34
1.40,-0.86,0.49,-0.35,-0.008,34
1.41,-0.19,-0.79,0.86,-0.008,34
1.42,1.06,1.32,0.56,-0.014,34
1.43,-0.12,1.02,0.25,0.008,34
1.44,0.32,-0.79,2.44,-0.003,34
1.45,0.32,1.93,-0.65,0.003,34
1.46,0.77,0.49,-0.95,-0.014,34
1.47,0.69,-2.23,1.69,-0.014,34
1.48,1.06,1.02,-0.65,-0.014,34
1.49,0.54,1.55,1.61,-0.008,34
1.50,-1.08,-0.79,0.63,0.008,34
1.51,-1.01,-0.34,0.25,-0.003,34
1.52,-0.64,0.34,0.93,0.008,34
1.53,0.03,-1.17,0.18,-0.003,34
1.54,0.40,0.26,-1.55,-0.019,34
1.55,-0.12,1.63,-1.86,-0.003,34
1.56,0.47,0.26,0.10,-0.003,34
1.57,0.10,-0.11,-1.86,-0.014,34
1.58,-1.37,-0.57,-1.86,0.013,34
1.59,-0.49,0.04,2.74,0.003,34
1.60,-0.12,2.31,0.33,-0.003,34
1.61,-1.15,0.64,-2.31,0.013,34
1.62,-0.78,-0.64,0.18,-0.008,34
1.63,0.99,1.93,1.16,-0.003,34
1.64,0.03,0.72,-0.57,0.003,34
1.65,-0.86,-2.16,1.08,0.003,34
1.66,1.06,1.32,1.84,-0.003,34
1.67,1.58,1.93,0.03,-0.014,34
1.68,-0.78,-2.61,-0.05,0.003,34
1.69,-1.30,-0.04,0.18,-0.003,34
1.70,0.18,2.61,0.33,0.008,34
1.71,0.62,0.04,0.63,-0.008,34
1.72,1.80,-0.11,0.93,-0.008,34
1.73,1.36,0.64,-0.12,-0.019,34
1.74,-0.27,0.11,-2.08,0.013,34
1.75,-0.78,0.19,1.23,0.008,34
1.76,-2.41,0.34,-1.71,0.019,34
1.77,-2.33,-0.95,-1.33,0.003,34
1.78,-0.12,0.95,1.69,-0.008,34
1.79,0.84,1.17,-1.25,0.003,34
1.80,1.21,-0.72,1.69,-0.025,34
1.81,2.46,0.42,0.78,-0.019,34
1.82,1.72,0.34,1.76,-0.014,34
1.83,0.54,-1.02,-0.73,-0.008,34
1.84,0.54,0.19,-0.27,-0.003,34
1.85,0.84,1.17,1.76,0.003,34
1.86,0.54,0.04,-0.12,0.003,34
1.87,-0.56,-0.64,0.93,0.003,34
1.88,-1.37,-0.57,-0.42,0.013,34
1.89,-1.45,0.42,-0.50,-0.003,34
1.90,-0.27,1.70,-0.50,-0.008,34
1.91,-0.41,-0.04,-0.95,0.008,34
1.92,-0.05,-0.72,0.78,-0.003,34
1.93,1.58,1.17,-1.48,-0.008,34
1.94,1.72,-0.19,1.08,-0.014,34
1.95,0.10,-2.16,1.69,-0.014,34
1.96,-0.19,1.10,-0.95,-0.003,34
1.97,-0.05,1.63,-1.78,-0.003,34
1.98,-1.08,-1.48,0.63,-0.019,34
1.99,-0.34,0.19,-1.03,-0.008,34
2.00,-0.27,1.02,0.18,-0.003,34
2.01,-1.45,-2.16,-0.05,0.008,34
2.02,-0.64,-0.34,-0.95,-0.003,34
2.03,0.99,2.46,-0.12,-0.014,34
2.04,3.27,0.34,-0.80,-0.014,34
2.05,0.62,0.11,-0.65,-0.008,34
2.06,-0.27,1.55,-0.57,-0.003,34
2.07,-1.01,-0.42,-0.35,0.008,34
2.08,-2.04,-2.54,0.71,0.008,34
2.09,-0.78,-2.08,-0.65,0.013,34
2.10,0.47,2.38,-0.73,-0.008,34
2.11,1.13,3.07,-1.48,-0.008,34
2.12,-0.05,-0.49,1.76,-0.003,34
2.13,-0.86,1.02,-1.18,-0.003,34
2.14,1.58,1.78,1.61,-0.003,34
2.15,1.58,-0.64,2.06,-0.014,34
2.16,1.58,-0.11,0.86,-0.003,34
2.17,0.47,-1.25,1.31,-0.014,34
2.18,0.32,-0.42,0.71,0.003,34
2.19,-0.27,1.40,-1.25,-0.003,34
2.20,-1.74,-0.57,-0.73,0.008,34
2.21,-1.23,-0.19,-1.18,0.013,34
2.22,-0.64,0.64,-1.40,0.003,34
2.23,-0.34,0.87,-0.05,-0.008,34
2.24,0.84,1.70,0.71,-0.008,34
2.25,1.13,-0.11,1.39,-0.019,34
2.26,1.36,0.49,-0.35,-0.025,34
2.27,0.54,0.19,-0.65,-0.025,34
2.28,-1.37,-1.32,1.46,0.003,34
2.29,-0.93,0.49,-0.80,-0.003,34
2.30,-0.19,-0.11,-1.10,0.008,34
2.31,-0.05,-1.32,-0.20,-0.008,34
2.32,1.87,0.72,-0.57,-0.019,34
2.33,0.91,1.25,-2.69,-0.003,34
2.34,0.54,-0.72,-0.95,-0.003,34
2.35,0.47,-1.10,0.48,0.003,34
2.36,0.77,-0.19,-0.80,-0.003,34
2.37,1.72,0.26,0.41,0.003,34
2.38,1.21,0.87,-2.53,-0.003,34
2.39,0.25,0.49,-0.35,0.008,34
2.40,0.40,-0.11,1.99,-0.014,34
2.41,0.47,-0.72,-0.20,0.003,34
2.42,-0.19,-0.95,0.03,-0.008,34
2.43,1.06,1.40,-0.27,-0.003,34
2.44,2.17,0.49,-1.10,-0.025,34
2.45,-0.12,-1.02,-1.10,-0.003,34
2.46,0.32,1.17,-0.88,0.003,34
2.47,1.28,2.46,0.33,-0.008,34
2.48,0.77,-1.02,2.14,-0.014,34
2.49,0.91,-0.57,0.71,0.008,34
2.50,1.36,1.02,-0.80,-0.008,34
2.51,-1.01,-0.79,2.97,0.008,34
2.52,-0.86,0.49,1.54,0.003,34
2.53,-0.78,-0.42,-0.50,0.008,34
2.54,0.69,-0.34,2.06,-0.003,34
2.55,2.39,2.23,-1.55,-0.008,34
2.56,0.54,1.48,-2.91,0.003,34
2.57,0.25,0.26,1.39,0.003,34
2.58,1.13,2.08,0.63,-0.008,34
2.59,-0.05,1.85,0.93,0.008,34
2.60,-0.05,-1.25,1.54,0.003,34
2.61,-1.15,-1.70,1.46,0.008,34
2.62,-1.60,0.72,0.56,0.008,34
2.63,-0.19,0.49,0.93,-0.003,34
2.64,0.77,0.42,0.48,-0.008,34
2.65,1.50,0.26,-0.80,-0.014,34
2.66,1.50,0.87,-0.50,-0.008,34
2.67,1.87,3.52,-1.40,-0.014,34
2.68,0.47,1.48,-2.08,-0.014,34
2.69,-1.37,-2.84,-0.20,0.003,34
2.70,-0.86,0.95,0.25,0.003,34
2.71,-0.93,2.08,-2.31,0.003,34
2.72,-1.23,-2.01,1.91,-0.003,34
2.73,0.18,0.95,0.93,-0.003,34
2.74,0.84,2.76,-1.63,-0.008,34
2.75,-0.41,-1.10,1.54,0.003,34
2.76,0.91,-0.79,-0.20,-0.008,34
2.77,1.87,2.08,-0.80,-0.008,34
2.78,0.62,-0.04,-1.03,-0.003,34
2.79,0.18,0.11,-0.80,-0.008,34
2.80,-0.27,2.08,0.48,0.003,34
2.81,-0.41,-0.26,0.93,0.003,34
2.82,-0.64,0.42,1.23,-0.003,34
2.83,-1.01,2.08,-0.27,0.013,34
2.84,-0.56,-0.49,-0.20,-0.003,34
2.85,-0.27,-0.72,0.18,-0.008,34
2.86,1.43,0.49,-0.05,-0.008,34
2.87,2.24,0.11,-0.42,-0.008,34
2.88,2.39,-0.26,1.08,-0.008,34
2.89,0.99,-1.02,0.71,-0.014,34
2.90,0.47,0.34,-1.40,-0.019,34
2.91,0.54,1.85,-0.20,-0.014,34
2.92,0.18,2.01,0.03,-0.019,34
2.93,-1.01,0.42,-0.73,-0.003,34
2.94,-1.67,0.11,0.63,0.003,34
2.95,0.47,0.57,0.48,0.003,34
2.96,0.84,-1.25,0.93,-0.008,34
2.97,1.21,-1.02,1.99,-0.003,34
2.98,2.39,1.02,0.25,-0.008,34
2.99,2.39,0.87,-2.61,-0.019,34
3.00,0.54,-0.04,-0.88,-0.014,34
3.01,1.13,1.93,0.10,-0.003,34
3.02,1.21,2.99,-1.18,-0.019,34
3.03,-0.71,-1.70,0.25,0.008,34
3.04,-1.15,-2.38,0.71,-0.003,34
3.05,-0.12,2.69,-0.42,0.008,34
3.06,-0.56,1.70,-0.35,-0.008,34
3.07,-0.71,-0.64,-0.65,0.003,34
3.08,0.18,2.16,-1.10,-0.003,34
3.09,0.91,1.40,-0.27,-0.014,34
3.10,1.06,-2.76,2.89,-0.008,34
3.11,1.28,-0.34,0.10,-0.025,34
3.12,1.36,0.79,0.03,0.008,34
3.13,0.25,-0.19,1.16,-0.014,34
3.14,0.25,1.32,-1.33,0.003,34
3.15,-0.27,1.17,-1.40,0.003,34
3.16,-0.34,-0.79,-0.35,-0.003,34
3.17,-0.12,-0.04,-0.05,-0.003,34
3.18,-0.41,-0.79,0.33,-0.008,34
3.19,0.99,-1.70,0.48,-0.003,34
3.20,1.72,1.55,1.23,-0.019,34
3.21,1.80,1.70,-2.69,-0.019,34
3.22,0.03,-0.95,-0.35,-0.003,34
3.23,-1.01,0.42,-0.73,0.003,34
3.24,0.03,0.95,0.63,-0.014,34
3.25,-0.19,-1.70,-0.05,-0.003,34
3.26,0.69,-0.34,0.10,-0.003,34
3.27,2.02,1.25,0.48,-0.003,34
3.28,-0.27,0.72,-3.14,-0.008,34
3.29,-1.15,-0.79,0.93,0.003,34
3.30,-0.56,-0.04,0.18,-0.003,34
3.31,-0.56,0.49,-1.78,0.008,34
3.32,0.32,-1.32,-0.50,-0.008,34
3.33,1.95,-1.25,1.08,-0.008,34
3.34,1.87,1.63,-1.86,-0.008,34
3.35,0.77,0.72,-2.08,-0.003,34
3.36,-0.64,-0.64,1.39,0.013,34
3.37,0.47,0.34,2.44,-0.008,34
3.38,-0.71,-1.10,-0.57,0.008,34
3.39,-0.27,0.26,-0.50,-0.003,34
3.40,1.95,3.22,1.54,-0.019,34
3.41,2.09,0.57,3.35,-0.019,34
3.42,0.84,-2.46,1.01,-0.008,34
3.43,1.58,0.26,-1.33,-0.003,34
3.44,1.13,2.76,1.69,0.008,34
3.45,-0.19,0.11,-1.63,-0.008,34
3.46,-0.27,-3.22,0.25,0.003,34
3.47,0.99,-0.64,0.78,-0.014,34
3.48,1.28,1.55,-1.10,-0.003,34
3.49,-0.05,-0.57,1.08,0.008,34
3.50,-1.45,0.34,-0.12,-0.008,34
3.51,-0.12,1.48,0.48,-0.008,34
3.52,0.32,0.79,-3.21,0.003,34
3.53,0.84,-0.04,-2.61,-0.003,34
3.54,0.91,-2.46,0.41,-0.014,34
3.55,-1.89,1.40,0.41,0.013,34
3.56,-0.41,3.14,-1.33,-0.008,34
3.57,0.47,-2.38,2.14,-0.014,34
3.58,0.32,-0.64,2.74,-0.003,34
3.59,3.13,1.02,-1.63,-0.025,34
3.60,1.28,-2.08,0.10,-0.019,34
3.61,0.54,0.57,1.31,-0.003,34
3.62,2.02,2.01,-1.18,0.003,34
3.63,0.03,-0.04,-3.59,-0.003,34
3.64,-1.01,-1.48,0.71,-0.003,34
3.65,-1.15,-1.02,3.50,0.003,34
3.66,0.32,1.48,-0.80,0.003,34
3.67,0.10,-0.19,2.59,0.008,34
3.68,0.62,0.26,0.18,-0.019,34
3.69,1.28,2.99,-1.93,-0.025,34
3.70,0.18,2.16,0.71,-0.003,34
3.71,-0.12,-2.23,1.39,0.003,34
3.72,0.91,-0.04,0.41,-0.014,34
3.73,1.36,2.38,0.63,-0.014,34
3.74,0.99,-0.11,1.39,-0.003,34
3.75,-0.41,-2.84,-0.73,-0.008,34
3.76,-2.19,-2.76,0.48,0.008,34
3.77,0.03,0.49,-3.29,-0.008,34
3.78,1.28,3.75,-1.86,-0.003,34
3.79,2.68,0.42,-2.16,-0.025,34
3.80,2.31,-3.52,1.31,-0.030,34
3.81,2.02,-1.10,0.03,-0.003,34
3.82,1.43,-0.11,-1.63,-0.003,34
3.83,0.40,1.78,0.78,-0.008,34
3.84,1.06,0.95,-1.93,-0.014,34
3.85,0.84,-1.40,0.03,0.003,34
3.86,1.50,1.10,1.84,-0.008,34
3.87,0.84,1.93,-0.05,-0.003,34
3.88,-0.78,-3.37,-0.65,0.008,34
3.89,-1.08,-2.01,-0.12,-0.014,34
3.90,1.95,3.67,1.08,-0.019,34
3.91,5.12,0.79,2.59,-0.047,34
3.92,1.58,-3.52,-1.40,-0.025,34
3.93,0.32,-0.64,-1.93,0.013,34
3.94,1.72,1.63,-0.05,-0.014,34
3.95,0.18,0.72,-1.10,0.003,34
3.96,-1.67,-1.63,-0.35,-0.008,34
3.97,0.10,-0.72,-1.48,-0.003,34
3.98,1.58,1.78,-1.33,-0.019,34
3.99,0.18,1.40,-2.01,0.003,34
4.00,-0.19,-2.16,1.99,0.008,34
4.01,1.06,0.11,1.54,-0.030,34
4.02,-0.49,1.25,0.18,0.003,34
4.03,-0.19,-1.25,0.33,0.008,34
4.04,2.54,0.04,-0.57,-0.014,34
4.05,2.90,0.57,-0.95,-0.014,34
4.06,2.46,-1.32,0.86,-0.019,34
4.07,1.13,0.26,-0.42,-0.008,34
4.08,-0.56,-0.34,1.61,0.003,34
4.09,-1.37,-2.31,-0.35,-0.008,34
4.10,-1.96,-0.49,0.03,0.008,34
4.11,0.18,2.31,0.71,-0.003,34
4.12,1.28,2.08,-0.20,-0.019,34
4.13,1.28,1.25,-0.12,-0.008,34
4.14,1.58,-0.79,0.56,-0.014,34
4.15,1.58,1.10,-0.95,-0.019,34
4.16,2.46,2.54,-3.51,-0.014,34
4.17,0.10,-1.78,5.00,-0.003,34
4.18,-1.15,-3.22,1.39,0.003,34
4.19,-0.27,1.48,0.25,0.003,34
4.20,-1.52,-0.19,-0.12,0.003,34
4.21,-0.86,0.49,-0.65,0.008,34
4.22,0.77,3.90,0.03,-0.003,34
4.23,0.77,0.26,3.27,-0.008,34
4.24,0.84,-2.08,-0.20,-0.003,34
4.25,3.05,0.72,0.63,-0.014,34
4.26,2.31,-1.85,3.04,-0.014,34
4.27,0.84,0.57,-1.40,-0.014,34
4.28,0.69,3.29,-1.78,-0.014,34
4.29,-1.96,-0.72,1.31,0.003,34
4.30,-1.74,-0.87,-0.42,0.013,34
4.31,0.84,1.63,0.41,-0.014,34
4.32,1.06,-1.10,1.16,-0.008,34
4.33,0.62,0.79,-0.73,-0.003,34
4.34,0.18,2.61,-0.95,-0.014,34
4.35,0.03,-1.02,0.48,0.003,34
4.36,0.32,-1.32,0.10,-0.008,34
4.37,0.47,0.19,-1.40,0.003,34
4.38,1.36,0.34,0.78,-0.014,34
4.39,1.58,-0.26,1.39,-0.014,34
4.40,0.10,-0.79,-0.42,0.008,34
4.41,0.10,1.25,-3.06,-0.003,34
4.42,0.47,1.93,-1.25,-0.003,34
4.43,-0.86,-1.10,1.31,0.008,34
4.44,-0.64,-0.64,0.03,0.003,34
4.45,0.47,1.40,-1.55,-0.003,34
4.46,-0.34,0.42,0.56,-0.003,34
4.47,-0.64,-2.01,0.71,0.003,34
4.48,-0.19,-0.42,-0.50,0.019,34
4.49,0.69,1.55,0.18,-0.008,34
4.50,0.77,0.64,-0.05,-0.019,34
4.51,0.99,-0.19,-0.88,-0.019,34
4.52,-0.34,0.19,-0.12,0.013,34
4.53,-0.41,0.49,-0.27,-0.003,34
4.54,-0.34,0.34,1.39,0.003,34
4.55,-0.78,-0.79,-0.35,0.008,34
4.56,-0.05,-0.04,2.44,0.003,34
4.57,0.25,1.48,0.18,-0.003,34
4.58,0.69,-0.11,-0.80,-0.003,34
4.59,0.32,-1.25,0.63,-0.003,34
4.60,1.72,0.19,1.76,-0.014,34
4.61,0.77,0.64,-0.88,-0.019,34
4.62,-0.05,-1.02,0.25,-0.008,34
4.63,1.13,0.79,0.33,-0.003,34
4.64,0.99,0.49,1.69,0.003,34
4.65,0.32,-1.17,0.63,0.003,34
4.66,0.77,0.04,0.41,-0.003,34
4.67,0.91,0.26,-0.50,-0.008,34
4.68,1.58,-0.19,0.03,-0.014,34
4.69,1.65,0.95,-1.63,-0.008,34
4.70,1.72,0.34,1.39,-0.025,34
4.71,1.06,-0.57,-0.42,-0.003,34
4.72,0.40,-1.40,1.39,-0.008,34
4.73,0.54,-0.87,0.25,-0.008,34
4.74,0.32,0.57,0.71,-0.014,34
4.75,0.32,1.48,0.10,0.003,34
4.76,1.13,0.34,-0.27,-0.003,34
4.77,0.84,0.26,-1.78,-0.008,34
4.78,0.54,-0.49,-0.80,-0.014,34
4.79,1.06,-0.26,0.48,-0.003,34
4.80,0.99,0.79,-1.25,0.003,34
4.81,0.54,-0.87,0.56,0.008,34
4.82,0.40,-2.01,0.71,-0.008,34
4.83,-0.27,0.72,-1.78,-0.003,34
4.84,0.32,1.55,-0.42,0.008,34
4.85,-0.49,-0.95,1.01,0.003,34
4.86,-0.05,-0.42,0.63,-0.003,34
4.87,1.50,1.32,-2.16,0.008,34
4.88,-0.64,-0.95,0.48,0.008,34
4.89,-0.64,-0.72,2.14,-0.008,34
4.90,1.28,-0.42,-0.50,-0.025,34
4.91,0.54,-1.02,-0.65,0.008,34
4.92,2.17,0.57,0.10,-0.019,34
4.93,1.13,1.10,-1.25,-0.025,34
4.94,-0.34,-0.34,0.71,-0.003,34
4.95,-0.12,-1.17,0.33,-0.003,34
4.96,0.84,0.11,0.25,-0.003,34
4.97,0.25,0.11,-1.10,0.003,34
4.98,0.10,-0.26,0.03,-0.008,34
4.99,-0.05,2.08,0.03,0.008,34
5.00,0.25,-0.04,0.41,-0.014,34
5.01,0.10,-2.76,-0.05,0.003,34
5.02,1.50,1.10,1.23,-0.019,34
5.03,2.09,2.76,0.93,-0.003,34
5.04,1.43,-0.04,-1.40,-0.003,34
5.05,1.06,-0.95,0.48,-0.008,34
5.06,0.47,-0.87,-1.03,-0.008,34
5.07,-0.12,0.49,-2.08,0.008,34
5.08,0.40,1.17,0.18,0.008,34
5.09,-0.34,-1.70,0.41,-0.008,34
5.10,0.40,0.19,-0.05,-0.003,34
5.11,1.87,0.64,0.03,-0.014,34
5.12,1.28,-1.32,-0.57,-0.008,34
5.13,0.99,-0.04,-0.12,-0.008,34
5.14,1.87,0.42,0.33,-0.014,34
5.15,1.58,0.42,-0.57,-0.008,34
5.16,0.25,0.49,-0.50,-0.008,34
5.17,-0.41,-0.26,0.18,-0.008,34
5.18,-0.56,2.01,-0.35,0.003,34
5.19,-0.49,1.17,1.54,0.008,34
5.20,-0.49,-1.02,1.54,0.008,34
5.21,0.40,0.26,1.46,0.003,34
5.22,0.32,0.87,-0.57,0.008,34
5.23,-0.19,-0.57,-1.48,-0.008,34
5.24,0.99,0.95,1.99,0.003,34
5.25,1.95,0.64,1.31,-0.025,34
5.26,0.40,-0.79,0.48,-0.014,34
5.27,0.40,1.78,1.54,-0.003,34
5.28,1.50,2.01,0.48,-0.014,34
5.29,-0.56,0.04,-0.88,-0.003,34
5.30,-0.71,-2.31,0.78,-0.003,34
5.31,0.47,0.49,0.93,0.008,34
5.32,1.13,2.08,-0.57,0.003,34
5.33,0.99,-2.08,-0.65,-0.003,34
5.34,0.91,-0.42,-0.80,-0.008,34
5.35,1.50,2.31,0.63,-0.008,34
5.36,-0.05,-0.49,-0.20,0.003,34
5.37,-0.34,-0.72,0.25,-0.008,34
5.38,0.91,1.48,0.78,-0.008,34
5.39,1.36,0.11,0.71,-0.003,34
5.40,0.47,-1.55,-0.88,-0.008,34
5.41,-1.30,-2.61,-0.95,-0.003,34
5.42,0.40,0.42,1.69,0.003,34
5.43,2.02,3.52,-1.10,0.003,34
5.44,0.62,-0.11,0.63,0.003,34
5.45,0.62,-1.40,-0.12,-0.014,34
5.46,2.24,3.07,-1.63,-0.014,34
5.47,1.36,1.40,0.78,-0.008,34
5.48,0.18,-4.50,1.16,-0.003,34
5.49,0.77,0.34,-1.48,-0.014,34
5.50,0.99,2.16,-0.57,-0.008,34
5.51,-0.78,-1.55,0.25,-0.008,34
5.52,-2.41,1.40,-1.33,0.024,34
5.53,-0.78,1.78,-0.27,0.013,34
5.54,-0.05,-1.48,1.76,0.003,34
5.55,-0.27,0.57,-1.18,-0.003,34
5.56,1.50,-0.72,-2.08,-0.025,34
5.57,1.13,-2.01,0.71,-0.003,34
5.58,-0.05,0.34,-0.65,0.008,34
5.59,-0.19,0.11,-1.10,-0.003,34
5.60,-0.05,0.34,-0.27,-0.003,34
5.61,0.10,-0.42,1.23,-0.003,34
5.62,0.54,-0.26,0.03,-0.003,34
5.63,1.06,1.85,0.63,-0.003,34
5.64,0.25,0.42,0.33,-0.003,34
5.65,-0.93,-2.61,0.48,0.008,34
5.66,0.40,0.26,-0.20,-0.003,34
5.67,0.77,2.08,-0.80,-0.003,34
5.68,0.03,-0.26,-0.73,-0.003,34
5.69,-0.12,-0.26,-0.57,-0.003,34
5.70,0.40,1.40,0.18,-0.003,34
5.71,0.18,0.26,0.48,-0.014,34
5.72,0.18,0.11,-0.05,-0.003,34
5.73,0.62,-0.64,-0.05,-0.030,34
5.74,0.25,-1.25,0.63,-0.008,34
5.75,0.91,1.63,-0.57,-0.003,34
5.76,0.77,0.34,-1.48,-0.003,34
5.77,0.54,-1.55,1.23,-0.008,34
5.78,1.58,1.32,1.16,-0.003,34
